Response,Explanatory1,Explanatory2
-0.08,20.328,-0.176
0.46,-0.181,-9.641
-7.218,-5.191,-1.382
-0.131,-3.132,-0.017
-0.009,0.022,-1.79
0.151,-0.605,-0.457
0.549,-1.602,-0.024
-0.648,-0.489,-0.063
-0.755,-7.52,40.722
1.884,0.991,-0.825
-0.654,-0.106,36.075
-0.9,0.025,0.135
0.497,3.01,-0.924
-2.062,10.132,-0.318
0.456,-0.287,-1.222
17.951,0.135,2.282
-0.157,-0.291,-0.48
1.27,-3.244,-0.385
2.802,2.825,-0.688
-2.469,-0.563,0.008
-0.968,0.513,1.665
1.429,-1.898,-0.776
-0.811,0.042,-4.017
-6.372,-1.326,-3.364
0.928,1.712,0.816
5.855,-1.241,-1.106
-0.115,0.5,-0.661
-0.566,-6.744,-0.373
-0.098,0.29,0.093
-3.086,0.313,0.29
-0.041,0.418,-0.356
2.276,-3.354,-0.219
1.705,2.738,3.545
0.184,1.777,-0.767
-15.741,-0.151,-1.908
0.399,-1.025,-0.127
3.764,-0.307,-0.334
-1.292,-1.54,-0.809
0.396,-0.803,4.881
-0.52,1.193,-1.04
0.869,-0.879,1.501
-2.507,1.563,0.54
0.729,10.148,0.546
1.685,1.548,-1.904
0.078,0.272,3.965
-3.04,4.911,-0.355
2.946,1.505,-0.643
98.643,5.731,-0.056
0.925,-0.503,-10.637
-0.444,0.069,-1.392
-0.544,0.086,-0.54
-1.818,-6.578,0.717
-0.414,-2.053,-0.41
-0.658,-4.539,-0.344
-0.016,0.301,0.603
0.779,-2.083,-2.997
-0.449,0.503,2.382
-0.878,1.389,2.443
-2.917,4.951,8.016
-0.509,-1.171,-0.166
-1.194,1.594,-23.198
1.517,-2.52,4.47
-2.456,-3.971,-1.073
0.557,0.301,-1.607
-1.764,-0.523,-0.056
0.779,1.56,0.024
0.948,-4.639,-20.886
0.583,-5.834,2.307
0.129,-1.931,10.397
-3.351,-0.282,-0.193
-0.401,1.758,0.631
0.301,0.864,3.758
-39.64,-0.487,-2.743
-1.58,-0.458,1.553
-3.049,6.379,-5.139
-10.155,1.216,-3.117
0.208,-0.048,0.39
0.288,-0.111,-2.46
1.354,0.696,0.794
4.135,15.056,-1.033
-0.685,1.897,-0.77
-1.216,0.179,-28.217
-22.334,0.558,4.903
0.448,0.188,-1.27
0.684,3.377,55.286
-4.569,0.185,5.226
0.292,-1.834,0.513
-0.184,-41.534,1.673
-0.492,-68.83,15.504
-24.038,1.348,1.226
-1.037,-4.997,4.589
-0.58,-0.842,6.351
-0.014,-1.281,-0.334
-0.849,0.633,-0.165
3.294,0.375,1.174
1.781,-1.903,-1.399
1.675,-0.074,0.344
1.892,-8.505,-1.345
-0.245,5.474,-0.096
0.285,4.27,0.48
-0.401,-0.055,0.68
-0.931,0.031,-2.103
0.128,0.777,-1.14
-2.108,-5.288,-2.593
-2.088,-1.22,1.958
2.0,2.39,1.583
0.949,-0.801,-0.987
0.275,-1.829,1.071
-3.458,1.462,51.188
-1.057,-0.778,0.285
6.952,1.882,13.571
-0.258,-0.323,4.14
0.818,0.235,0.387
-0.671,-1.022,-0.635
-0.427,-7.087,9.204
-1.185,0.708,-0.373
1.603,-1.813,-0.05
0.396,3.217,0.205
0.158,-0.93,1.965
0.851,2.283,18.072
-0.636,0.01,-0.885
-0.206,21.239,-0.397
0.326,2.208,3.62
3.285,-0.403,-0.342
1.421,0.611,3.608
-0.049,14.162,3.295
3.658,1.24,-8.78
-0.637,-0.744,-3.973
0.533,-0.519,1.217
-0.254,5.426,-0.561
-0.749,0.884,-0.913
1.089,-0.108,0.601
-0.238,0.263,0.548
0.537,0.648,-0.346
-0.014,-50.246,-0.237
-0.065,0.23,1.932
-0.529,-0.489,-3.046
-0.828,1.348,-0.369
-1.689,2.546,-2.115
-0.494,-0.079,17.211
-2.242,-3.569,0.317
0.497,-0.208,2.03
1.156,1.204,10.819
-7.32,-1.744,-5.79
-1.728,-1.042,-2.519
12.844,-0.849,1.3
0.808,-0.376,-1.528
0.298,0.048,0.971
-13.41,-0.622,0.264
-1.576,-1.092,9.656
0.516,-8.994,-0.48
-0.988,-0.181,1.16
3.844,0.134,-1.242
-1.035,-7.231,0.468
1.301,1.198,-0.435
0.564,-0.489,-1.186
0.316,-0.76,16.695
-1.484,10.896,0.254
-1.617,-1.055,-0.895
-1.278,1.111,1.414
0.96,-1.599,-2.186
2.986,3.549,0.606
-1.155,-0.452,4.076
-2.059,-4.221,-9.834
-2.031,2.594,-0.479
0.169,-0.81,0.809
-0.176,6.085,-1.804
0.244,-1.72,-2.356
-2.878,3.236,0.844
0.729,4.626,0.077
-1.555,-3.737,0.837
0.419,517.461,6.222
-1.001,-0.472,0.897
-1.068,-1.869,-0.679
-0.689,-1.268,0.08
2.415,-0.761,0.132
2.078,-2.043,-0.491
-3.581,1.633,-0.327
-2.134,-0.731,0.201
0.372,11.147,-1.205
-2.425,0.126,-2.384
-0.547,0.069,-0.303
0.032,-2.469,8.172
2.398,-0.333,-2.707
0.722,-1.351,-1.269
1.337,0.349,-1.808
-2.273,-2.638,-0.4
0.927,-0.676,1.391
-0.685,-0.336,0.68
-17.878,-0.238,-0.902
1.511,-0.618,-0.318
-1.757,-8.685,1.078
0.94,0.978,0.311
-0.122,-9.302,2.86
-0.362,-0.468,0.208
8.357,-1.015,0.182
-0.086,-0.598,-4.272
-3.977,0.812,-0.325
-1.385,-2.276,-0.961
2.859,-4.529,-0.577
0.042,-0.663,-0.633
4.593,0.463,0.554
-1.681,1.456,0.037
-1.582,-1.406,-0.149
-0.046,0.519,-0.239
0.091,0.24,-0.089
-4.056,5.438,-3.626
-13.256,2.65,15.631
0.167,-0.325,2.879
-1.132,-0.177,-0.34
3.777,-1.292,24.648
1.108,-3.661,-1.799
-0.166,-0.405,-3.13
119.414,-7.031,0.248
2.576,0.833,0.147
27.924,-1.367,-0.486
6.702,2.044,0.917
-0.233,1.27,-7.629
-0.656,-1.011,-0.698
1.333,-3.073,0.799
0.006,1.034,-2.084
-0.168,1.007,-1.116
1.37,0.291,-8.884
1.361,12.146,1.449
0.654,0.236,-0.368
0.184,0.184,-0.401
-0.756,2.918,18.625
-0.783,0.028,-2.29
-4.115,0.174,0.628
0.133,1.662,0.283
8.03,-8.002,-2.349
-1.564,2.941,-0.087
8.461,1.294,0.747
0.836,0.355,-11.609
-1.556,-1.556,-0.192
0.397,-0.144,2.669
-0.339,0.162,0.315
-1.04,-4.575,-0.327
-0.936,5.354,0.375
1.861,1.999,-0.448
-0.206,0.305,0.042
239.135,118.949,-1.155
-0.418,-0.39,6.467
-3.431,-1.059,1.214
2.592,1.456,-0.106
-0.585,-3.896,-0.143
-0.584,0.456,-0.306
1.382,0.724,-0.639
0.314,1.608,-0.197
2.016,-2.68,2.614
-1.335,0.088,-1.24
2.468,1.307,13.535
4.282,-0.264,0.093
-0.498,0.302,-0.696
5.141,3.581,-2.02
2.633,-0.387,-1.833
1.392,-2.809,0.272
-0.412,1.256,0.062
-2.947,-0.827,-0.087
-2.217,-0.273,0.1
-0.993,1.148,-0.15
-0.383,-1.568,-7.729
0.315,0.672,-0.972
-0.821,5.81,0.109
-0.331,553.851,-0.73
-2.206,-0.272,-1.137
0.174,-0.094,1.907
0.686,-1.234,0.57
0.664,0.098,0.192
0.455,-0.781,-2.711
0.278,1.029,-0.159
6.622,0.86,1.549
0.531,0.443,-0.2
-1.646,-0.21,519.488
-34.776,-1.495,-1.613
-0.654,0.292,-1.53
2.876,0.176,-0.378
-0.765,2.646,-11.233
0.914,-1.073,0.4
0.218,0.536,0.121
0.1,1.074,-0.091
-0.196,1.314,46.907
0.356,0.043,-1.573
-0.414,3.296,-1.021
-8.164,-0.697,-0.256
8.893,0.545,-1.377
-0.163,-1.394,-0.458
-12.515,-1.62,0.764
0.446,-0.59,-0.071
1.336,-0.975,-1.195
0.257,0.73,0.606
4.043,0.404,-1.098
-0.828,-0.244,-0.88
-33.842,-1.468,-1.136
1.314,309.368,13.158
-0.438,-1.214,-1.188
-1.56,30.126,-2.152
-9.979,0.495,-0.257
1.112,3.21,-2.517
-0.367,-0.405,-1.505
7.572,1.149,0.518
-1.029,59.855,0.894
-0.767,0.307,-0.07
-1.404,-0.087,-3.027
-0.765,1.089,-0.211
-2.805,0.719,0.847
2.754,0.108,0.127
-9.969,0.531,-0.26
1.486,-1.969,3395.93
0.011,3.702,-0.671
-0.062,2.091,-0.267
-75.905,-0.875,1.787
2.039,1.91,9.605
-0.502,0.039,-0.145
-0.398,-0.061,-0.722
-0.457,-10.287,-3.453
-3.111,0.768,0.077
-0.055,1.041,37.423
-32.857,6.962,0.726
-0.051,-0.631,0.765
0.226,-32.796,1.898
2.75,-0.268,0.063
0.264,-1.417,-1.387
-1.018,-2.107,-2.263
1.112,-1.396,-0.074
0.56,-0.135,-0.24
-0.589,-3.985,0.506
-1.436,2.26,4.863
-0.211,0.428,-3.931
-0.468,1.919,-0.057
-0.644,0.897,0.431
0.007,0.758,-0.028
0.63,2.265,6.594
0.157,0.576,-0.182
-2.864,-0.246,-0.632
-1.355,-1.371,-1.237
0.285,-1.126,1.511
-2.728,-0.138,-0.447
