Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
-0.354,-1.253,-1.344,-0.072,-0.575,-0.271,-46.001,-0.628,-0.344,-0.766,-3.508,-0.379,-0.653,0.213,1.524
2.729,4.801,-0.652,-0.498,0.958,0.01,0.063,-0.756,-0.533,-1.461,0.83,1.359,110.221,1.056,1.459
0.456,1.318,0.526,-0.243,0.517,0.55,-0.831,0.728,-0.549,0.976,-0.139,2.041,-0.975,0.901,-1.711
-1.715,0.784,-0.3,0.238,-0.82,4.559,-5.242,-0.08,0.355,1.088,1.465,-1.136,1.28,-0.608,-1.076
-0.421,-1.793,-14.372,-0.674,-0.618,0.916,-0.841,0.395,-0.651,1.175,-1.562,-0.153,30.526,-1.843,-0.07
-1.08,0.277,0.675,-0.129,-3.295,4.382,-1.641,-3.009,2.159,0.049,-0.468,-12.322,0.315,0.965,0.534
-1.693,-0.653,-4.06,-0.699,2.009,-7.541,-0.997,0.708,0.978,-0.255,-45.186,-0.968,0.518,1.017,-3.896
-0.121,0.615,0.038,1.55,-4.797,-13.648,0.211,-0.199,0.718,-0.381,-2.193,1.138,-0.101,-0.321,8.555
-0.304,0.018,0.577,1.742,-0.462,0.091,-3.99,3.092,0.796,-3.07,-0.243,-4.205,-0.319,-0.505,-2.796
0.406,0.071,0.42,19.867,0.273,-9.932,2.067,-4.523,5.436,0.449,0.847,-4.494,-0.162,-0.496,0.393
-0.343,-0.603,0.257,7.078,-2.23,0.88,0.126,1.067,4.534,-0.089,0.079,0.39,0.025,1.554,0.048
-10.439,4.314,3.894,0.267,0.266,2.395,-0.486,-1.129,0.728,-0.088,0.245,1.052,-0.516,1.684,-0.168
-0.493,144.242,-0.096,-1.099,2.646,-0.817,0.979,-1.365,-0.37,2.392,-0.256,0.19,-2.245,1.01,0.042
-10.417,0.285,0.069,-0.876,0.523,-0.491,-2.78,-1.125,0.119,7.067,0.462,0.019,-0.294,-3.308,0.72
-0.489,-0.205,0.519,-1.089,2.786,-0.542,-4.079,0.876,-6.223,-4.971,2.133,-0.664,2.818,0.842,-16.276
0.95,0.007,-4.052,0.111,-0.976,0.309,-1.165,7.955,-2.504,-0.595,0.348,-0.894,0.846,1.038,-1.667
-4.329,-0.487,1.499,0.333,1.41,-0.002,0.008,0.961,-4.941,-2.374,-0.351,0.153,0.28,-1.007,-0.79
-0.365,2.201,-0.593,-1.471,79.2,0.153,0.448,-0.364,0.162,-2.075,0.701,-0.302,0.2,2.028,-0.731
-1.52,0.459,-0.476,1.022,-0.378,-0.351,0.444,-2.379,0.554,-1.74,-0.412,-1.386,0.639,0.832,-0.146
-1.462,0.847,-0.698,0.511,1.429,0.712,-0.794,0.577,-25.049,4.769,0.5,-0.946,-3.475,-0.08,-4.386
-214.488,0.633,0.437,-0.154,0.519,-6.007,0.909,0.689,5.145,-5.811,25.371,-0.157,0.548,-0.423,0.245
8.246,-4.279,-0.548,-2.069,5.28,1.428,0.119,0.303,-0.436,3.762,1.935,-1.175,0.069,-0.486,1.011
12.632,1.223,2.592,2.192,-0.331,1.666,-0.586,10.509,-1.878,2.288,-1.694,-0.253,0.537,-2.671,0.219
0.219,-1.72,0.03,0.023,0.744,0.332,-1.024,-1.525,-2.391,-2.927,-8.769,0.783,-0.089,-3.145,-0.706
1.573,-0.512,-0.749,-0.783,-2.137,-4.64,-0.205,-12.821,-0.136,0.118,0.692,-1.613,1.219,0.381,-0.057
-0.028,-0.242,3.625,0.076,-4.603,-1.326,1.096,-0.049,-1.754,-1.004,1.5,0.639,12.36,-0.816,-0.576
-11.95,0.161,0.932,-0.012,-37.667,0.499,-0.431,1.797,-1.336,-0.461,-0.49,-0.296,0.188,-0.112,-0.086
2.026,9.617,-1.327,-3.103,-0.679,0.786,-0.21,-0.668,0.264,22.972,1.883,2.286,28.469,-4.29,4.014
0.775,0.933,20.346,1.083,1.832,-1.037,-0.296,2.932,-48.253,-2.259,10.059,6.451,-6.025,-2.675,0.203
-1.578,-2.365,-0.538,1.256,-1.133,-1.023,-1.021,7.449,0.024,0.112,0.137,-1.451,-0.553,0.493,-0.473
1.307,2.7,-1.084,-4.487,-3.134,-12.001,-1.143,-1.693,-4.632,-0.946,-0.607,25.592,-16.561,-0.296,-1.175
1.08,-2.127,-0.832,10.884,-0.245,0.632,14.084,0.562,-8.32,-0.338,-0.663,1.063,0.176,-38.005,0.186
-0.348,-0.211,-0.368,0.937,-0.517,-0.68,-4.799,-0.206,4.234,-0.968,-0.354,15.058,3.517,0.611,-0.916
-7.475,-14.691,0.768,-0.056,-0.194,1.317,-0.535,-0.181,2.014,-2.616,18.161,7.392,9.418,-5.447,-17.091
-1.76,-0.02,1.198,6.497,-1.665,0.746,0.402,-0.273,-0.753,0.83,-3.174,0.3,-0.406,0.543,-1.8
2.068,0.403,-2.448,0.054,1.627,-0.706,-0.691,1.113,-8.109,0.948,-0.114,-0.223,-1.806,0.71,5.511
0.253,-3.772,-1.014,0.677,-0.686,1.103,-1.831,-17.077,-0.04,0.184,6.455,0.191,-1.262,-3.916,0.932
-4.879,0.752,0.115,0.021,9.337,-0.193,-1.837,0.55,-3.297,0.386,48.084,-0.588,-0.239,-0.02,-6.333
1.011,-0.494,0.282,1.63,2.741,1.54,18.105,-3.634,-0.53,-0.068,-1.168,0.905,3.477,-0.532,0.368
18.705,0.641,4.18,-5.348,0.177,0.283,-0.774,-0.583,206.897,-0.061,-0.679,-1.209,1.492,0.124,-1.0
6.113,-3.644,-0.677,0.234,-181.562,3.106,-1.329,-1.471,-0.326,14.989,-0.592,-3.134,-1.001,-0.484,-0.762
-2.283,-0.519,23.671,0.472,0.107,-4.422,-0.135,-0.606,-1.483,1.971,0.037,-0.462,2.689,1.047,2.386
0.297,1.367,-0.045,0.762,2.672,1.218,-0.291,1.428,0.331,6.617,-1.127,1.039,1.529,0.246,0.213
-0.657,-0.201,0.423,6.359,0.041,2.978,-1.668,2.869,-6.551,-0.816,-2.4,-0.666,-0.849,-0.413,1.217
-0.971,-1.717,0.121,-0.252,0.135,1.035,0.249,3.784,0.07,-1.417,-0.581,0.356,-0.394,2.991,1.116
-3.804,5.15,0.329,0.188,0.895,1.846,21.146,-6.886,1.814,40.084,-0.558,15.701,-3.157,1.382,-0.677
0.733,8.819,-0.053,-0.153,-0.484,-4.825,-0.08,-1.915,4.614,1.889,0.339,-0.382,-0.573,1.033,0.562
2.986,-0.247,6.065,-0.432,-0.169,-1.915,-0.59,0.517,-52.196,-1.292,0.554,0.273,-12.619,0.836,-1.156
-2.283,0.604,-18.204,0.676,-0.38,3.758,0.332,0.904,-0.954,-0.055,1.187,-0.482,-1.162,-0.09,0.85
-0.551,-0.587,0.552,0.379,3.0,4.291,0.28,0.497,-1.818,-1.21,1.101,0.442,-0.915,0.844,0.663
0.381,0.825,0.521,-0.022,-0.355,-3.868,-0.891,-1.105,5.139,0.49,-0.165,0.28,3.591,-7.543,2.091
-0.569,-4.866,-0.838,4.264,0.257,-0.468,2.274,1.095,1.74,-0.459,1.58,-0.327,0.475,-1.282,0.643
-0.127,-0.609,0.072,0.225,-0.839,-2.388,-3.317,-1.223,-1.366,0.284,6.565,1.351,-2.058,-25.049,0.417
-0.88,99.318,-6.302,0.463,-0.377,10.321,-0.717,-1.403,0.961,-1.307,-0.115,0.593,0.159,3.745,2.323
2.836,-2.309,-3.359,0.641,-0.5,-1.238,3.024,29.793,0.685,10.067,6.217,5.075,0.006,-4.79,-1.518
40.399,-1.833,-1.256,0.527,0.538,0.018,-3.143,1.13,-1.531,-1.516,1.236,-0.284,0.136,-0.741,0.72
-2.591,0.914,1.33,-4.274,-2.292,-1.71,-1.664,-0.407,-0.027,2.08,1.79,-0.962,2.021,0.593,0.196
1.623,-0.363,0.476,-0.046,-1.399,-1.887,-1.351,1.314,-0.34,-0.929,25.159,-0.266,-2.374,-1.794,1.174
-25.755,0.332,0.059,0.222,-0.136,1.509,1.63,-0.318,0.265,1.253,-0.135,15.281,2.904,-0.411,0.122
0.141,3.022,0.183,8.289,0.053,1.012,-0.101,-0.947,-1.171,-0.993,0.673,0.503,-2.936,-0.34,1.617
0.084,0.76,0.417,0.987,-0.247,0.742,0.322,5.017,-0.611,1.407,-2.191,-0.21,-0.781,-4.589,0.319
0.889,0.088,0.923,0.487,-0.856,1.358,0.359,-0.676,3.628,0.886,-0.76,0.175,-0.035,-100.039,0.797
-1.021,-1.136,0.503,-0.453,0.638,-75.172,1.232,1.011,-1.366,-3.433,1.412,3.659,0.195,-73.836,-0.489
0.723,1.225,-1.032,0.292,-2.29,0.089,1.222,-15.662,25.586,1.025,-1.533,-2.505,0.296,-0.695,0.413
3.236,0.477,0.577,1.371,-1.533,0.053,2.499,-1.97,-1.62,-0.853,-0.377,0.002,0.254,0.486,-8.831
0.503,0.09,15.423,6.635,27.261,0.603,-1.99,-0.264,-12.524,0.01,-0.153,-1.724,-0.101,0.648,-0.433
-4.47,0.638,-0.267,1.567,0.095,-1.041,-2.433,1.87,-0.098,1.298,-1.978,3.736,-59.964,-6.923,0.128
-1.697,-0.088,-3.808,-59.504,-1.203,0.73,-2.226,-0.619,-7.448,0.59,-0.569,-1.265,4.322,2.545,4.755
0.308,1.954,0.713,0.619,0.33,0.557,-1.28,-0.034,0.631,0.425,1.242,1.631,-0.091,-0.26,0.536
0.307,0.186,-0.365,2.133,-3.588,0.741,0.922,-0.226,-2.069,-3.474,-0.106,0.739,-2.578,-0.015,0.14
6.584,107.119,0.271,1.692,-0.718,1.365,-1.363,1.423,-0.249,-0.016,-3.744,2.062,0.998,-0.054,-0.923
-0.118,-0.25,0.051,-1.25,-0.638,0.472,0.615,1.505,1.074,0.153,-0.439,-2.049,-1.702,0.216,-1.448
-1.167,1.81,-0.291,5.857,-1.562,-0.676,0.961,0.791,-1.522,-2.2,-2234.446,-0.801,2.593,-6.856,0.137
5.187,2.186,-176.903,-0.838,3.316,4.147,1.44,0.539,-5.448,2.863,-2.071,-5.089,-0.741,0.49,0.54
5.468,-0.602,-1.014,3.888,0.373,30.533,1.051,1.512,0.969,-62.252,-0.527,0.223,-0.53,2.17,-0.285
-0.435,-1.707,-1.2,7.145,1.41,-2.655,-24.542,-0.058,-88.265,-2.0,0.93,-1.031,0.904,1.024,-3.474
-1.437,1.95,-1.029,-8.792,-0.577,0.015,-1.231,-2.371,-5.526,0.629,-0.312,-8.235,0.29,-1.261,4.929
0.708,-0.088,-23.729,0.619,0.073,-1.314,-3.231,-88.598,1.783,0.216,3.69,-92.696,2.99,-6.161,-59.366
0.003,1.339,-1.72,-0.779,-0.185,10.531,1.233,0.834,0.514,2.517,-5.154,0.193,-57.374,0.356,1.639
0.299,-0.081,0.126,-0.822,0.882,-9.432,16.043,-0.423,-0.437,-0.1,13.292,-0.864,0.223,0.433,0.706
1.19,-1.42,-0.549,-0.298,-0.546,3.995,-0.093,-7.482,0.593,0.775,-2.562,0.055,-7.4,-1.137,0.872
-0.14,0.425,3.647,-258.966,0.339,-0.695,0.869,-0.685,1.858,-0.175,1.056,-2.16,-1.662,0.127,-0.173
-0.387,-0.291,-1.788,13.02,0.284,1.411,-9.764,1.612,0.299,-0.516,0.533,0.376,2.742,1.425,1.424
0.205,7.748,0.219,-1.207,0.217,0.02,32.351,1.15,-0.597,-1.159,10.866,0.9,-4.14,-2.892,-1.52
5.117,0.499,-0.293,2.332,0.773,1.631,-3.442,-0.176,-0.884,-1.374,-75.173,0.486,-2.746,10.865,3.261
0.951,-0.835,2.031,-0.061,46.646,11.209,505.922,1.542,0.064,-0.78,-0.798,-2.293,-0.855,1.112,-0.055
-1.136,2.424,0.692,3.942,0.501,2.648,-0.907,5.007,-1.026,-0.664,0.141,-1.045,0.384,-0.595,2.874
-0.291,-0.267,-0.043,0.749,-1.591,0.06,0.892,-0.515,-2.799,-0.61,1.638,1.106,1.391,-1.174,4.475
-4.79,0.397,0.292,8.184,-0.249,0.614,-0.212,-0.463,0.737,-0.268,489.098,0.879,-7.825,0.287,0.547
-0.61,0.683,-3.504,-0.672,1.256,-5.521,67.351,0.097,0.363,-2.116,0.179,0.625,27.897,-8.055,9.016
-0.438,1.935,-0.188,0.087,3.607,-1.675,1.27,-2.632,3.521,1.818,-0.45,1.613,0.801,-0.267,-0.519
-0.312,-1.763,1.199,81.159,3.126,142.408,-1.063,-0.046,25.159,-7.734,-0.254,0.854,27.128,-0.283,0.703
1.299,0.211,0.622,-0.077,-3.599,20.85,-0.199,1.75,0.586,-0.099,-0.292,-2.787,2.057,0.289,-1.902
-4.078,-2.109,-1.255,-0.172,-0.861,-1.472,-0.75,-2.667,0.323,-0.389,-6.6,-31.956,-1.084,0.351,-0.314
-3.495,-2.737,-0.544,-0.742,-1.17,-1.279,2.332,0.332,-0.513,0.424,0.677,0.544,-0.226,4.995,-5.814
-3.793,-0.145,6.993,0.363,-0.054,0.334,-0.676,0.347,-0.754,-1.103,2.568,-0.381,0.66,1.078,-1.265
-0.027,0.94,-2.813,0.592,0.757,0.873,6.102,-0.687,4.01,1.593,-1.649,5.501,-18.163,0.379,-0.347
-1.927,0.775,3.749,-0.009,1.94,4.84,-0.882,2.783,-0.282,0.762,2.349,-0.648,-1.754,3.107,-1.106
-3.377,5.466,-1.878,-0.498,-0.311,1.586,1.619,1.039,0.04,-0.267,1.044,-22.979,0.54,0.676,0.195
-0.606,0.403,0.743,3.01,3.356,1.639,0.755,-0.763,1.458,0.284,-0.392,-2.338,-2.296,-8.611,0.722
-0.235,0.157,-36.362,-1.057,-3.487,0.308,-2.188,0.023,-0.97,-1.178,4.227,2.075,10.746,-5.248,-0.025
-11.434,6.928,-17.876,-0.4,-1.816,-1.182,-1.627,0.39,20.976,3.404,-0.747,-8.682,0.992,-3.863,1.617
12.998,0.198,1.851,-2.51,0.089,-3.646,-0.924,-1.222,-1.97,-0.441,-0.223,0.777,0.203,-0.076,-44.906
0.554,0.358,-0.525,-9.218,-0.42,-0.114,3.225,-0.797,-0.555,9.31,-1.309,-0.913,1.628,31.247,-1.195
-1.69,-6.804,0.556,0.165,-2.209,1.121,0.029,-2.126,0.315,-0.377,0.815,-0.149,0.102,0.089,-1.326
0.248,-3.581,2.435,-3.313,-0.545,-0.3,25.253,-0.466,8.305,-1.163,0.564,-1.125,-7.089,-1.109,0.279
0.128,5.678,-0.441,-3.901,-0.646,0.835,1.67,-0.403,4.614,-0.522,0.104,-0.178,-0.402,-0.968,0.512
1.646,0.628,-0.818,-2.737,0.055,-0.198,-2.0,2.484,1.422,1.392,1.399,0.252,-3.163,0.981,0.121
2.692,0.248,0.97,-0.844,0.336,1.165,0.903,2.783,-0.594,-1.877,0.228,-2.281,-6.13,-0.822,17.391
0.462,-0.263,0.997,-4.106,2.483,0.429,0.552,6.098,2.574,1.883,-0.509,-0.409,-3.227,-1.103,1.546
4.312,-0.382,-0.762,0.571,2.177,0.853,0.414,0.31,-1.409,-2.229,-1.692,-0.887,24.16,0.911,-1.442
-0.17,-0.213,-0.079,1.393,1.564,-1.326,-3.351,0.386,2.582,0.33,-1.028,-14.197,18.85,-1.694,-4.254
-0.014,-0.419,-5.023,-9.919,-1.108,-3.247,1.456,-26.357,-2.928,-0.029,3.096,4.917,0.129,-8.469,0.722
2.115,-1.19,-0.328,-0.602,-0.016,13.186,1.289,-0.413,4.351,-0.93,2.243,-0.091,-1.332,1.585,-1.257
-42.936,0.362,5.145,3.402,0.59,0.763,-0.073,-1.508,3.072,0.034,-0.815,-0.668,-9.291,-13.911,-0.762
0.321,0.326,2.061,0.051,-1.241,0.1,-0.817,-0.297,-10.119,-0.227,1.068,3.395,-0.372,2.102,-2.162
-3.256,-1.295,-0.364,0.516,-0.008,0.138,0.833,-1.146,3.578,-0.819,0.065,-0.175,2.391,-0.348,-0.207
1.728,1.83,3.114,-0.278,0.939,-5.019,-0.18,-8.87,0.401,0.29,0.763,4.588,1.018,-1.205,-1.635
-1.272,-0.708,0.009,-1.024,-1.107,-0.477,4.056,-0.138,-0.409,0.43,-0.177,-0.334,0.563,0.265,3.082
-0.772,-0.26,-0.913,-1.061,-1.139,-0.353,-1.069,-1.058,-1.894,-1.115,-0.025,0.055,6.875,-1.567,0.674
0.31,-8.851,-1.599,0.947,-0.146,-0.656,-1.368,-1.324,-3.518,15.026,-0.921,2.962,-0.409,0.513,-0.965
-2.016,-10.922,1.942,0.352,0.63,-0.714,0.936,-1.498,-0.613,-2.193,0.896,0.247,-394.605,6.837,0.406
-0.739,-1.771,0.415,-8.697,15.66,0.936,-0.408,0.103,2.22,1.139,-1.747,-0.376,-2.794,-0.305,1.475
7.247,0.186,-1.459,-1.465,-0.224,-4.595,0.068,0.721,-1.09,4.882,-2.339,-16.009,-2.126,0.097,0.098
0.43,-1.469,1.302,-0.151,-0.081,0.256,16.476,1.132,-20.774,-0.708,-0.638,-0.634,-0.161,2.208,1.597
-1.426,-0.585,4.7,-0.366,0.727,4.386,-0.239,0.552,-3.934,1.126,0.934,-4.258,1.302,0.374,0.264
0.109,1.179,1.158,1.553,0.155,1.275,0.719,3.81,0.979,-0.063,0.903,-0.804,1.953,-1.137,1.748
1.39,1.51,-0.102,-1.33,1.503,-20.947,-1.11,-0.341,-1.002,-3.206,-0.215,0.972,-0.197,-0.665,3.08
-19.99,0.316,-0.481,7.866,-0.885,8.04,-0.086,-0.684,-3.342,-0.387,5.014,3.668,4.678,-0.033,-0.435
-0.098,-0.377,-4.315,-0.841,-1.471,0.571,-1.941,0.285,0.267,3.76,-2.462,1.071,-1.724,0.558,-1.281
0.736,0.152,0.419,-0.5,-0.281,-2.44,-3.601,-0.399,13.732,1.892,0.675,-2.503,-7.62,0.018,5.259
2.404,5.574,-0.7,0.334,0.439,7.031,0.39,-4.315,-0.606,-4.515,-0.223,-1.051,-0.1,-0.906,-3.292
0.792,-0.366,-1.488,-0.675,1.25,-1.028,0.34,0.749,-4.685,2.081,-3.14,0.803,-1.411,0.588,-0.018
0.771,0.644,0.66,0.399,-0.101,-0.086,-0.347,1.342,2.773,-1.664,1.869,-1.226,1.156,2.417,0.472
0.503,0.241,2.397,1.233,1.463,2.604,0.547,-0.337,-2.008,-0.211,6.015,3.403,0.814,1.1,-0.206
-0.111,-0.246,0.117,-0.531,-7.232,-110.49,4.766,0.443,-0.054,0.628,0.188,0.756,2.045,0.047,-0.732
0.114,5.539,3.161,1.128,-5.996,60.959,-1.485,23.912,-3.22,-2.783,1.555,0.642,1.734,-1.195,-0.754
21.944,-0.222,7.278,-0.442,0.92,3.28,-0.159,-9.103,44.855,-0.029,-4.135,-0.404,-0.941,1.14,-2.457
-1.392,-1.297,-1.27,1.096,-3.621,-1.395,1.217,4.613,1.93,0.808,-0.108,3.46,0.1,0.295,-1.698
-0.971,3.331,0.303,0.527,3.635,0.999,0.124,0.845,0.644,-1.198,-2.21,-4.806,-0.26,-0.066,-3.838
-7.909,-2.309,2.725,-0.615,1.268,-0.42,-2.019,0.373,1.073,-2.404,-0.45,-0.889,874.179,0.712,-1.95
9.568,-3.643,0.614,-17.527,0.727,-4.829,0.299,-433.444,0.594,1.529,0.789,-2.58,-0.381,-5.136,-0.915
-2.274,-1.332,0.627,0.526,0.798,0.716,-0.964,2.457,-1.626,2.468,0.643,0.52,1.993,-0.121,-2.561
-0.488,-1.177,1.438,0.506,1.71,-0.997,-0.2,3.657,-0.751,1.257,-0.37,1.385,1.703,8.675,0.874
-1.497,-1.262,1.165,-4.093,-1.948,-0.247,-0.939,0.074,-0.162,0.916,0.539,-0.035,0.372,2.374,-1.045
-1.265,3.621,-0.195,0.282,0.279,0.86,-0.307,2.679,-0.365,-4.649,0.222,2.746,-22.375,0.967,2.937
0.448,0.004,0.208,0.072,-11.581,-0.862,-0.055,-0.078,0.51,-0.362,-1.23,-0.713,-3.022,-1.205,2.191
0.269,-0.249,-0.138,1.232,-1.405,-2.949,1.379,-20.249,1.542,-0.931,0.344,-0.029,0.58,0.033,1.382
-0.602,-1.233,0.213,-0.775,-0.092,2.011,0.275,-0.555,-11.99,-0.107,0.384,-3.561,0.322,0.573,1.441
0.589,-3.192,0.037,-0.24,-0.097,0.663,0.154,0.837,0.28,6.641,40.014,-4.768,1.943,0.715,-0.358
0.178,-0.227,0.696,0.189,-0.046,-1.6,-0.991,-0.296,-1.908,-0.796,1.857,-0.035,-0.929,-0.365,-0.22
-0.001,13.486,-0.519,0.656,1.379,0.589,5.093,1.384,-4.098,5.227,-0.763,0.48,-0.439,-0.258,-1.698
-0.575,0.586,0.45,-1.124,0.73,-3.127,0.733,-1.883,0.017,0.808,1.489,-34.752,0.511,-1.222,-11.382
-0.85,-2.108,0.122,0.815,-3.604,-2.451,0.101,-0.807,0.288,-0.696,-1.064,0.381,-1.4,0.949,-0.358
-7.495,-2.03,-2.062,0.6,0.045,10.615,0.394,0.143,0.046,-0.42,-0.23,-0.809,-0.749,0.033,-1.259
6.185,1.017,-0.13,-0.631,0.511,-7.385,5.74,0.219,-0.185,-0.828,-1.483,0.689,-0.31,1.173,0.605
-2.897,0.898,2.068,-1.013,-0.771,-0.182,0.891,0.528,-0.377,-5.42,6.908,0.179,0.33,-0.919,0.88
0.865,0.928,-0.495,0.26,0.313,0.895,-0.716,-1.682,-1.673,0.947,-3.026,-0.46,9.18,17.654,10.634
-1.436,-0.095,-0.159,-0.633,-5.243,0.598,5.522,-1.915,0.99,0.769,-0.023,0.316,1.711,-0.807,-3.761
0.555,115.242,1.276,-2.107,-0.51,1.666,0.372,2.008,19.503,-0.375,-4.215,-0.164,-10.086,-2.012,-3.128
0.292,12.568,-2.365,0.439,1.256,-0.217,0.287,-2.768,7.929,-1.024,0.077,1.776,2.224,0.226,-0.178
-5.388,2.052,-1.807,-0.764,94.939,0.693,0.278,2.327,-2.139,-1.121,-0.469,1.407,-0.289,-0.892,1.671
-1.219,0.521,-0.59,1.149,1.659,-0.145,-0.336,0.982,-1.687,-2.943,0.618,-1.333,-3.368,1.205,0.019
2.534,0.051,-1.096,-1.859,-0.729,-2.298,1.299,9.424,-0.415,0.097,0.613,1.749,2.678,0.598,1.903
0.077,-2.124,0.718,0.244,-3.484,-7.067,3.243,0.883,-18.078,1.772,-0.242,-0.616,0.159,1.03,1.057
2.166,2.305,1.654,9.981,-0.064,-2.696,-0.214,-3.103,-2.122,-0.591,0.209,0.978,-0.91,-0.13,0.429
-1.445,-9.66,-1.334,0.764,-2.019,-0.742,0.499,1.372,0.381,-0.194,0.472,0.76,-0.325,-1.543,-0.569
0.6,-16.213,-39.701,0.872,4.521,-1.929,-125.035,-10.546,1.34,-3.763,-1.4,0.537,-0.075,-0.321,-0.065
0.734,-1.212,1.767,-0.523,4.681,0.686,0.91,-0.643,0.08,0.749,-0.696,-13.027,-0.02,0.616,0.611
186.697,-0.354,-0.923,10.808,-2.076,-1.095,-0.965,1.418,1.189,3.468,-4.045,-1.168,1.698,0.022,-0.605
0.433,2.583,0.51,0.246,-0.864,-3.019,3.312,0.481,-0.518,-0.247,-4.454,6.125,-0.118,-0.919,9.913
21.837,-6.668,-0.388,-17.176,0.792,-0.869,0.878,-10.443,-0.534,0.145,-9.903,-0.627,3.797,-1.577,-1.694
