Response,Explanatory1,Explanatory2,Explanatory3
2.259,0.054,-1.029,0.056
-0.089,-13.611,-0.453,6.707
-0.6,-2.007,-0.091,5.24
0.816,0.674,0.81,-1.823
-0.01,3.831,-1.044,1.592
-2.087,-32.712,-1.962,0.492
-2.121,-0.635,-1.939,-81.126
1.033,0.215,-0.637,-0.189
2.249,-0.724,2.87,0.119
0.455,-0.915,-0.274,-0.487
-1.698,3.304,2.075,-37.18
-4.887,2.973,6.521,-2.314
-0.475,-1.994,3.702,-0.697
5.708,-2.554,-1.333,2.028
-0.392,-6.78,-0.883,0.375
0.265,2.361,1.122,-0.421
-0.013,0.056,-0.209,-0.004
0.737,-0.753,-1.827,2.778
1.437,1.53,-2.457,0.742
0.527,6.392,-1.281,0.401
-0.917,8.774,-0.851,3.677
0.036,0.956,-0.607,1.377
1.383,0.06,-0.095,-0.095
-6.072,0.195,-1.388,-0.069
-0.842,0.849,-0.969,0.553
-0.797,3.633,4.67,18.031
-5.529,-0.65,1.627,0.301
-4.246,0.913,1.696,0.393
0.322,-4.044,-3.135,-0.147
0.584,-0.658,-15.71,-1.616
1.614,0.302,-0.265,-79.641
0.575,0.311,-0.762,-1.268
0.045,2.975,-0.309,-2.897
4.859,-0.7,-0.861,0.291
0.853,-3.347,-0.116,-19.858
0.486,1.861,0.77,0.557
-2.145,0.048,1.053,2.388
3.751,2.366,0.46,1.658
0.129,4.818,-2.863,2.041
-0.326,0.346,0.046,-0.146
5.29,0.811,2.449,-0.522
-0.142,-6.311,-1.228,-0.647
2.999,0.8,1.047,4.451
1.122,-0.228,-1.112,-2.135
-2.801,-0.151,-1.99,-0.925
-5.581,-1.572,1.205,-0.393
-1.877,1.028,-0.729,-0.513
-0.031,0.046,-3.209,1.879
2.181,-1.066,-0.03,12.357
1.388,-0.226,-0.602,1.801
0.127,0.671,1.233,-3.689
-3.583,-3.719,-46.668,-1.325
-0.212,0.765,-1.64,0.928
-5.898,-0.495,-0.306,-0.543
2.37,1.111,-1.089,-4.386
0.757,0.985,2.879,0.027
-7.967,-10.085,1.353,-0.899
6.05,-0.552,10.298,0.218
-1.1,265.274,0.606,27.698
2.029,2.576,-2.4,1.165
-0.851,-0.849,-0.649,-33.359
-1.803,0.27,10.29,-0.115
-4.958,-0.1,-1.276,2.372
2.108,-1.002,-5.366,-2.193
-0.091,0.471,-1.487,-1.564
-0.438,3.157,-0.763,0.817
-0.548,-0.175,-0.852,1.631
-1.248,9.162,0.276,-0.14
-0.687,-1.028,0.165,0.144
-0.95,0.278,-0.469,-3.353
-0.888,-0.723,-0.357,-0.24
1.347,2.249,-0.081,-0.787
3.266,-0.231,-0.541,5.543
2.611,-0.198,0.56,4.37
-29.948,0.296,2.97,0.28
0.866,0.627,-0.602,-0.834
-0.153,5.179,6.012,-1.361
0.723,-1.799,-6.142,-0.757
-1.184,-1.362,-1.121,-5.55
4.2,1.908,-0.605,0.601
-1.496,1.662,0.176,-0.439
0.216,-0.077,2.4,-1.258
8.912,1.6,1.853,0.13
0.878,-1.263,-18.82,-3.14
50.552,-0.25,0.351,1.195
-0.698,0.559,0.405,1.475
0.674,-0.011,0.116,-1.277
-0.23,0.526,1.326,1.667
1.167,0.601,0.097,1.208
-0.159,-0.473,2.273,5.888
18.996,0.181,1.844,-0.032
-0.235,-31.413,-0.82,-1.083
0.208,1.515,5.036,3.105
-2.545,-0.467,-2.157,-0.865
0.829,-1.931,0.581,-0.056
-3.055,3.083,-2.913,-0.521
1.707,-0.21,-0.255,-0.823
-6.06,-0.35,0.983,4.608
2.734,-2.248,0.921,-0.864
-16.977,0.28,0.623,1.692
-2.284,-1.64,0.695,81.41
5.786,-1.111,2.521,2.736
-2.11,-0.282,-0.681,-4.283
1.175,0.557,2.062,0.049
-1.346,-0.183,-1.784,-3.82
-2.484,0.13,1.903,0.466
2.358,1.549,0.898,0.31
2.249,0.336,-2.517,0.154
-29.051,43.266,-10.15,-0.642
0.717,0.438,-0.569,-0.126
-0.202,1.819,1.327,1.005
5.737,-0.32,0.378,-0.866
-0.765,-0.727,0.46,0.734
-1.3,1.256,1.435,-0.285
-2.891,-1.205,-2.038,-1.215
-2.683,-0.094,2.477,0.188
2.019,-2.606,-0.119,0.909
-0.284,8.048,-0.388,1.627
-1.927,-7.415,0.087,-24.349
0.893,0.091,-1.966,-0.72
-0.284,-1.375,-0.594,1.204
-3.949,1.504,2.177,-11.53
-0.36,1.056,0.402,3.943
-0.597,-3.86,1.13,-2.545
-1.805,-1.411,-3.855,0.634
0.043,-1.161,-0.237,-0.743
-1.06,1.572,-2.51,3.345
0.224,0.223,3.337,-0.71
0.231,0.015,-212.408,-0.416
0.121,-0.511,0.271,0.798
-1.592,-1.147,1.24,-1.138
6.843,1.575,-1.767,0.151
-0.339,-0.1,-2.509,-0.189
3.782,3.398,2.29,-0.102
0.783,3.105,-1.62,-92.922
0.035,2.56,-2.636,-0.579
14.108,-0.534,0.024,1.468
-4.605,0.179,-4.789,0.359
0.33,0.381,1.689,-0.743
0.086,0.53,-0.739,-2.091
0.118,1.524,-1.42,-1.243
-0.116,0.934,1.71,-1.287
1.53,0.141,4.006,-0.864
-0.508,0.678,-0.539,-0.27
-4.669,-7.622,-26.519,-1.242
2.533,-0.657,1.384,-7.108
2.164,-0.753,0.627,4.23
17.899,-0.17,0.774,6.189
1.365,-0.616,0.658,-10.978
0.093,-1.109,-0.352,1.956
0.943,0.428,-0.048,-20.209
3.547,0.842,-13.173,6.671
-0.95,-0.484,1.177,-2.875
-1.197,1.442,0.716,-3.395
2.626,0.355,-1.124,0.808
21.292,-0.22,2.948,0.276
-0.095,-0.124,0.055,21.215
-0.186,-0.872,2.785,0.792
-0.319,0.952,0.143,-0.422
-7.012,0.026,3.656,0.521
0.076,4.29,2.893,0.283
-0.556,-0.526,-0.485,-1.759
0.882,1.647,50.858,-0.955
0.987,2.104,-2.396,-0.565
0.78,-7.049,1.433,0.064
-4.636,-0.045,2.498,-9.359
-0.887,0.53,0.543,0.471
-8.447,-0.641,1.487,0.537
-0.855,0.453,-0.641,0.142
-0.873,-0.454,-1.056,-0.539
0.343,-5.448,0.89,0.373
-0.651,-0.69,-0.211,0.028
0.522,-0.313,0.177,7.159
1.51,-1.074,0.193,2.289
-0.542,-0.699,-5.058,-4.679
1.906,0.825,-0.426,1.363
-1.458,1.148,0.479,0.248
-2.047,-1.334,-2.64,0.271
0.46,-0.776,-0.56,-1.107
-12.199,-1.089,1.767,0.574
2.883,0.251,0.196,-0.381
1.321,-1.395,-10.361,-0.313
1.129,3.879,-0.209,-3.501
5.736,-0.077,-1.581,-6.175
1.076,-0.115,1.195,-0.889
3.923,0.415,-0.948,-1.528
3.568,-5.441,-1.543,1.198
2.406,1.542,-32.783,-1.159
-0.267,1.519,0.815,-0.195
-0.255,-1.048,0.139,1.076
1.318,0.689,0.203,-0.387
0.812,-0.223,1.45,-8.676
0.815,0.234,5.046,0.982
-1.669,-0.64,-0.315,-2.881
0.351,5.624,-0.064,2.957
2.173,-0.409,0.302,-25.77
-10.936,-5.604,0.911,-0.17
1.436,0.269,-0.007,0.671
-0.482,-2.117,-5.813,-1.197
0.247,1.114,1.707,-1.08
1.103,0.522,0.543,1.112
0.409,1.959,-3.168,-0.648
6.188,2.297,-6.734,0.091
0.829,-1.21,-0.048,0.743
0.458,-1.353,-1.418,-0.363
-1.004,1.08,0.341,1.205
-0.769,1.634,-0.328,-1.372
0.93,0.778,-0.906,-0.844
0.466,-0.338,0.342,0.073
-2.084,-0.505,0.461,-0.642
0.408,2.093,-0.733,-15.141
-0.064,-0.703,-0.322,0.479
0.22,-0.419,0.191,0.868
0.227,-2.017,0.825,1.473
2.172,-6.501,1.196,-1.635
-0.151,0.801,0.621,1.102
-0.453,1.367,-1.436,3.533
-0.822,-0.244,-0.39,-4.938
2.165,-0.878,-0.761,-1.016
-0.474,2.267,4.0,0.817
0.101,0.566,-1.9,2.469
-0.187,0.364,-1.233,0.128
0.303,-0.528,0.187,-0.125
-0.673,9.107,3.331,-2.023
-2.536,0.123,0.525,0.874
0.179,0.059,1.761,0.594
-0.726,0.678,2.817,-1.221
-1.737,0.02,0.504,0.016
-2.526,-0.369,-0.362,-1.091
0.259,-1.318,-8.149,1.07
1.33,0.72,-1.302,-6.919
-1.942,0.62,6.419,-5.577
2.218,-1.048,0.246,0.927
0.372,-6.093,3.64,-1.172
-0.605,-0.148,5.114,2.307
-2.713,-0.714,1.489,3.836
1.815,-11.645,0.306,-0.646
2.365,-3.105,-0.434,-0.051
0.28,0.23,2.899,2.829
-0.551,-0.572,0.04,6.858
0.261,1.561,0.082,2.024
-2.276,1.327,0.192,1.403
-0.232,0.009,0.662,0.107
-0.137,-15.956,0.591,0.176
-21.425,0.868,-7.68,19.59
1.096,5.088,-0.047,-2.762
-0.175,-2.034,2.257,-0.061
-0.266,0.082,-2.016,-0.166
-0.68,-0.008,1.239,-29.737
0.129,141.095,0.625,0.719
-0.003,-6.159,-1.628,0.305
-1.828,-1.351,-16.11,2.794
258.205,-1.12,3.355,-0.61
-4.128,0.872,-2.093,-7.505
-0.677,0.36,-1.478,0.443
-0.297,3.139,3.175,-7.929
-7.466,0.538,1.177,1.371
1.962,0.865,-10.951,0.152
-25.386,-1.549,0.846,-0.58
-0.621,-0.87,-32.458,-0.783
4.527,2.135,-3.143,-2.018
-0.309,-0.356,-1.619,-2.489
-0.246,-5.157,3.015,-2.503
-1.72,0.076,0.332,-1.601
-0.277,1.206,-0.715,2.363
0.768,-0.061,-0.619,-0.683
-0.488,-3.015,-0.852,0.53
-1.568,23.521,0.138,0.555
-0.626,-2.717,67.225,-1.079
-4.459,0.489,-0.129,-0.174
0.662,-0.314,-15.396,-0.552
-1.52,-14.084,0.362,0.547
0.548,0.715,-16.734,-0.479
0.806,-2.082,0.081,-1.832
-1.136,2.661,1.059,0.053
0.642,-1.998,-1.643,-1.667
0.311,-0.612,1.71,0.703
0.076,-0.878,0.225,-0.355
-4.147,0.959,-0.298,0.906
0.49,-1.381,-0.786,-0.119
1.914,-1.608,0.028,0.775
-0.184,-4.192,7.033,0.021
1.432,-1.635,-12.014,-1.418
-0.577,-0.069,0.191,1.928
0.629,-0.664,-0.39,0.586
0.389,-0.362,-0.571,-0.615
-6.56,-0.033,2.749,0.35
-6.534,2.06,0.119,0.626
-0.089,-1.545,0.731,0.759
-5.016,0.986,1.015,1.397
-0.227,-5.949,-0.548,-0.471
-1.414,-30.015,-0.283,13.527
2.891,-0.103,5.05,-10.049
2.666,-1.17,-0.382,-2.001
1.429,1.854,-0.806,-0.163
5.764,1.938,0.442,4.764
-0.49,-945.361,1.265,2.157
0.249,-3.049,-0.107,-0.25
6.53,0.117,-1.009,0.17
-0.027,-0.6,-1.522,1.972
2.748,-1.888,-1.549,6.542
-4.383,-2.703,-0.046,-0.014
49.261,0.139,79.287,-0.715
-0.526,0.215,0.313,0.423
-1.723,0.363,0.014,-0.507
0.105,-0.464,4.592,1.802
0.468,4.499,-2.239,2.717
-0.586,1.736,0.967,-0.181
-0.112,-5.581,0.412,-0.187
-0.58,0.822,-1.034,0.377
-0.106,126.818,-1.927,0.35
-52.237,-0.445,0.487,-0.815
-0.413,-5.627,2.131,3.68
-0.234,-0.452,-1.299,-6.308
0.399,0.363,-2.215,0.55
-0.126,1.03,0.233,-1.769
0.496,0.445,2.281,-5.185
9.873,-1.585,-6.054,3.307
-1.417,-1.192,-0.764,-0.713
0.229,0.842,0.029,-9.474
26.58,11.007,1.558,-0.756
-2.463,0.047,0.3,5.977
8.537,-3.629,-2.604,15.307
1.374,5.058,-1.395,-0.28
-0.399,-2.028,-8.438,1.34
0.191,-2.162,-0.065,3.559
-0.415,-13.253,1.658,0.299
0.635,-9.637,0.172,1.98
0.241,-0.621,-2.206,0.005
0.508,5.269,-0.461,-1.179
0.134,5.144,0.187,0.565
0.75,2.547,-1.367,-1.268
-0.59,-1.899,-299.094,-0.381
-0.112,0.228,-13.793,5.505
2.822,-7.61,0.176,0.287
0.691,0.895,-3.233,1.334
-0.141,2.169,-0.733,-13.614
-23.785,3.308,0.738,0.967
-2.272,0.505,21.274,0.159
-0.442,-405.003,11.79,2.06
-2.006,0.732,-0.082,-1.602
7.369,0.496,-1.785,1.94
0.288,-10.683,7.413,0.17
-0.418,-1.396,4.043,0.514
0.025,-0.396,-8.445,-0.578
-2.312,4.764,1.012,0.757
0.016,-0.127,0.448,-4.521
-0.718,-20.528,-1.591,-5.285
-10.014,-3.278,2.406,0.661
-5.915,0.236,0.048,3.948
0.695,-0.316,0.534,-2.205
-52.454,0.382,-0.906,-0.564
-1.794,-1.866,0.083,-1.653
-0.353,-0.514,2.605,2.223
0.702,9.581,1.905,-2.49
1.904,-68.685,1.201,1.568
-0.672,1.54,7.568,0.495
0.393,-0.075,-1.119,0.591
-4.115,17.327,0.331,1.787
0.863,-0.328,0.686,-0.26
1.849,-3.529,-1.882,-0.319
1.264,-1.009,1.066,0.955
0.316,-1.268,-0.023,0.939
0.815,-104.731,0.574,-2.048
-2.392,-0.382,0.524,-0.165
0.108,0.841,-1.417,0.073
0.302,-0.669,0.667,1.972
4.555,-0.175,0.018,-0.414
-11.97,3.101,-1.39,2.588
-2.855,-0.408,-7.265,-17.172
-0.368,3.851,-0.771,-3.46
-0.15,-2.899,4.479,-1.154
6.728,-0.721,-0.152,0.254
-0.952,-0.568,-1.897,2.618
-0.677,-0.465,0.275,1.093
-0.214,-2.42,6.096,2.908
-5.99,1.2,-15.212,-0.458
0.954,0.164,2.597,5.299
0.276,2.657,1.304,-0.962
0.279,-10.006,0.374,1.084
9.622,0.013,0.452,1.866
1.554,-0.58,0.799,-2.468
0.004,-0.164,-4.657,-53.848
-1.862,-0.407,2.428,-0.704
0.786,-0.999,-1.287,-0.539
-1.407,-0.997,-1.285,0.764
-0.815,-0.335,-0.669,-0.266
-3.079,-0.19,-27.879,0.254
-1.1,2.159,0.803,0.208
0.093,3.021,6.682,0.295
0.103,0.547,-2.386,-1.708
6.368,1.606,-2.673,1.951
-6.581,-2.57,1.249,-0.586
2.142,0.059,1.542,3.264
-2.543,1.883,1.17,0.774
-0.579,1.053,-0.052,0.815
6.137,-1.611,-1.733,-0.249
-2.086,-1.956,-0.007,-2.546
-0.729,-3.375,6.133,-0.887
-0.302,-1.331,0.134,-1.866
3.421,-1.391,0.192,-0.57
12.008,-0.11,-0.61,-0.01
-0.485,-7.251,-1.794,-2.925
1.359,-0.036,-1.887,-0.332
0.988,-0.146,-0.961,0.238
-0.303,1.459,0.164,0.839
-3.633,-3.005,-0.805,-0.092
-0.329,0.067,0.168,-0.483
0.599,12.854,0.578,4.028
-1.541,-0.865,-0.782,-1.567
1.216,1.458,-0.704,3.111
-2.823,-0.293,-0.32,-6.359
0.591,-0.158,0.773,8.447
0.572,0.068,0.025,-0.831
-1.154,-0.062,0.463,1.858
-1.681,-1.857,1.09,0.692
0.58,2.295,-1.234,-3.344
0.538,0.282,7.672,36.801
-0.053,-0.82,1.689,-20.977
-0.15,-2.73,0.049,-1.75
-0.983,-0.792,1.633,-1.077
-0.509,-64.917,-36.415,0.486
-0.191,1.394,2.149,4.178
-0.158,-13.663,3.254,-2.361
-1.324,-4.775,5.379,-0.159
10.188,-3.656,-3.039,0.977
-1.106,0.894,32.889,-1.516
0.013,0.386,4.005,0.646
-1.142,-0.133,10.969,-1.075
-0.612,0.737,0.276,6.877
-1.329,0.242,0.156,0.805
28.727,-1.268,1.766,-0.75
-7.116,0.7,-0.016,-1.847
0.356,-0.107,2.598,-1.541
12.351,-6.79,-0.363,1.77
-2.342,-2.404,-2.833,-0.165
-1.895,0.675,1.109,0.09
3.314,-0.67,-0.79,-1.355
3.633,0.594,-0.583,-3.659
-0.743,0.405,10.464,-2.051
-0.266,-0.154,0.764,-0.299
-0.288,-0.041,-2.848,-0.199
-10.63,10.204,-0.278,0.406
0.581,-0.243,0.272,-0.009
0.127,-0.686,1.336,-0.354
-1.113,7.067,-0.383,1.222
0.903,1.331,-13.303,2.455
-1.711,0.09,-0.978,2.649
-0.469,-5.096,-6.773,-2.121
-0.802,3.773,30.461,-0.233
2.364,0.499,0.375,102.975
-1.011,-0.49,9.934,2.947
8.673,4.099,-0.782,-0.666
-1.286,2.801,3.251,-2.052
0.52,-0.911,-15.328,1.42
0.298,0.552,-1.157,-0.646
1.144,-0.092,-7.787,-2.964
-0.797,0.982,-0.374,267.151
-1.11,0.247,-0.775,-1.077
18.895,-3.286,0.851,1.292
-1.624,-0.518,0.023,-1.452
-2.107,0.126,76.734,-0.253
-2.161,3.201,-0.131,1.452
0.462,-0.322,0.657,29.544
22.247,0.735,1.381,-1.43
-4.67,-0.881,-13.015,0.188
-1.349,-0.03,-5.715,-1.691
0.674,-1.211,-0.653,-0.258
-0.043,-1.214,-0.786,0.337
-0.627,-1.445,2.82,-0.098
-3.227,0.191,-3.91,11.91
14.447,0.619,-5.795,1.679
0.004,1.31,0.416,-1.085
0.446,-0.04,-30.581,-1.934
-4.712,1.931,0.374,-0.3
38.958,0.231,0.062,0.134
0.942,-1.053,5.66,93.523
1.778,1.271,0.635,-0.613
-1.353,-1.625,1.162,-1.647
1.143,-0.223,-3.353,67.423
0.041,-0.896,-1.756,3.203
-0.401,-0.257,8.859,-18.066
2.217,-0.414,-0.845,0.337
0.045,-4.839,0.626,-0.56
7.464,-1.155,-9.337,-0.209
0.534,3.707,1.155,0.132
-5.506,0.588,0.739,0.134
-0.502,0.284,5.566,0.94
-17.686,61.387,-1.184,-0.158
-0.116,0.165,0.703,0.429
-2.121,0.2,-9.168,2.729
-2.083,-1.624,-0.168,-1.454
0.278,1.275,-0.75,0.068
1.441,-0.646,-0.427,-1.004
2.232,-2.14,-0.186,2.814
-5.3,-0.075,-0.186,-1.137
1.88,-0.195,0.694,-0.532
-2.097,0.37,0.409,0.719
-0.674,0.139,-0.537,-1.105
-7.318,15.145,2.125,-1.282
0.404,-11.799,76.713,0.079
0.136,-0.27,-0.812,0.603
-0.673,-0.074,1.817,0.42
-0.913,-0.094,-0.969,-0.622
-0.859,-0.387,6.255,0.614
0.854,-0.93,1.288,-1.371
1.58,-1.345,14.666,7.459
2.649,8.954,-11.599,-1.849
0.894,20.125,5.517,5.459
19.238,-0.739,-9.605,1.295
12.044,0.491,1.33,2.825
-1.136,-3.073,0.102,-1.403
-0.176,-0.373,-0.169,-0.335
-0.976,-0.544,-1.339,0.403
15.286,-0.153,-1.048,11.953
2.12,-1.219,10.559,-0.127
-0.836,0.891,1.779,0.474
0.865,0.203,-1.291,-0.82
2.969,0.155,0.722,0.353
-0.227,3.151,6.63,2.82
0.176,-7.104,-6.928,-1.361
0.15,0.088,-3.779,-7.018
-0.988,-0.499,2.41,2.029
0.499,-4.441,1.506,1.415
6.305,20.16,-4.194,0.697
0.584,0.231,0.171,0.986
2.053,-2.497,1.804,1.025
-38.957,-0.387,-1.01,2.231
2.333,2.01,-1.64,-4.47
9.658,5.132,0.822,0.258
-3.33,-0.272,-22.999,3.103
0.907,3.014,-0.228,1.98
-0.666,-2.741,-0.399,24.53
0.303,-2.762,0.899,0.716
0.66,-0.224,-0.256,-4.228
0.495,-8.722,0.352,2.339
0.06,-0.54,0.291,0.621
0.619,-0.907,0.627,-1.573
-1.129,-5.245,-0.381,-1.393
-0.849,0.366,0.457,0.023
7.801,1.893,0.694,-8.217
-0.528,-2.334,0.524,-16.728
-1.144,-1.495,0.033,-6.563
-0.538,0.466,-0.176,-1.871
1.265,0.933,-0.229,-0.209
-0.493,1.308,0.57,-0.85
3.16,1.372,0.152,-1.95
-13.676,0.152,2.162,0.212
-1.096,-3.614,0.175,0.589
-0.188,-0.297,0.856,-14.754
152.26,0.809,-2.306,-3.941
0.342,-2.856,0.26,-0.022
-0.719,0.558,2.603,-1.181
0.577,2.824,0.201,-0.021
5.342,0.219,-5.517,-1.462
-0.211,0.936,0.448,-3.457
-0.128,3.016,26.32,-0.738
-0.639,8.328,1.036,6.502
-0.889,-0.678,1.213,-0.238
-0.291,0.085,-15.983,3.68
15.876,14.731,-10.467,-18.818
-2.397,-5.643,0.377,-0.676
0.567,-0.008,0.46,1.523
-36.396,-0.358,-0.454,-1.485
1.358,-0.052,0.573,1.005
0.62,-7.014,-0.441,-0.176
-6.284,0.359,1.2,-0.153
3.184,-0.856,-1.599,-1.217
0.322,1.954,-0.222,1.261
-0.479,0.634,0.484,-0.977
1.423,-6.534,-1.949,-27.875
1.658,-1.062,-1.441,0.145
-81.957,-16.636,-0.361,1.195
-2.769,1.697,0.881,2.09
-2.048,3.619,-0.127,-14.392
0.799,3.568,0.809,-0.907
0.205,-0.834,0.955,9.206
1.619,1.553,0.967,1.13
2.007,-2.209,0.85,0.648
0.057,1.29,0.574,0.115
-1.365,-0.495,-1.747,0.594
-0.34,-2.036,-5.104,0.851
3.981,-5.828,0.266,-1.37
2.559,-1.532,-1.737,0.312
1.282,2.507,0.324,0.639
8.033,-1.359,0.449,-0.565
-1.17,-270.921,-25.868,1.142
-0.295,0.574,1.031,-0.469
0.943,-0.259,-0.291,4.944
-0.122,-0.481,-0.194,0.455
-1.687,0.786,0.641,1.716
20.122,2.606,-0.308,0.604
0.789,-0.599,-1.806,0.876
-14.947,-1.396,0.47,15.448
6.333,-0.766,1.73,-0.574
-10.337,-1.217,-0.524,0.858
-1.676,-1.05,-4.021,-0.451
0.796,0.911,-0.385,141.927
-0.805,-19.417,-1.254,-5.451
2.66,-3.553,-0.412,3.804
0.011,-1.65,0.295,-0.463
1.333,-0.979,0.187,-0.976
0.131,-0.635,-0.104,-0.025
-52.09,0.742,1.653,0.798
-9.835,-0.455,-2.826,-7.458
1.208,0.219,-0.965,-0.486
-14.821,0.452,-1.817,8.946
0.037,3.894,-0.952,-0.132
-1.407,-0.061,1.674,3.027
-0.306,0.125,0.352,-0.378
-0.134,-3.648,-0.487,-0.766
0.64,-2.414,-0.328,-5.824
0.619,0.175,1.753,-0.607
19.747,1.299,0.414,-6.043
-0.438,0.212,-0.547,0.348
-5.18,0.2,1.763,-4.199
1.899,8.725,-2.919,0.186
0.374,-0.872,0.136,6.084
8.633,-1.616,-0.702,18.088
2.755,-0.415,-2.326,2.325
0.935,1.599,-3.367,1.398
1.122,-0.385,-5.069,0.667
-0.015,-6.01,-3.764,-0.781
3.808,-0.432,-0.974,1.413
-6.57,0.013,-0.376,11.813
-0.094,76.354,-2.415,33.524
-0.552,-2.863,41.143,1.034
3.325,0.476,-3.142,1.112
0.009,-21.924,0.975,-27.716
5.888,-1.699,-0.221,-0.461
1.233,-1.268,-0.728,0.157
2.631,0.598,-1.957,-0.511
-0.229,-2.053,0.413,-0.551
-2.272,2.132,0.789,1.92
3.439,12.17,0.141,0.018
4.568,-0.049,-0.029,-17.789
0.005,0.06,0.46,-0.826
1.701,0.313,-0.239,6.434
-4.162,-5.532,-13.113,13.132
0.837,-2.725,-0.189,-6.701
-1.533,-0.037,0.494,-1.554
2.657,-0.792,1.31,-1.624
-0.289,-1.291,-0.444,-5.73
-0.878,25.36,0.059,-1.903
-1.457,-0.337,-0.629,-0.625
0.532,4.215,1.825,0.006
2.789,13.232,1.089,-0.727
14.768,-0.153,-6.506,2.826
0.545,0.961,0.019,-0.942
0.544,-1.36,-2.192,-0.277
-12.635,1.088,3.925,-1.38
-2.22,0.286,1.523,0.396
-21.429,-0.122,-3.008,0.141
0.307,1.377,-3.162,1.86
2.798,-0.769,-2.385,7.026
0.544,-0.165,-0.21,1.31
-0.937,7.05,1.313,-1.433
-0.776,-5.47,-0.001,-0.754
-3.876,-0.623,0.021,0.447
0.184,1.45,-1.422,51.492
-0.672,-0.914,-0.797,-1.014
-0.582,-1.406,-0.878,-0.856
-20.074,6.924,0.027,0.58
-2.063,11.572,-1.149,0.693
-0.763,-1.172,-0.375,0.289
-0.69,-0.464,669.36,13.696
1.111,-0.988,1.422,2.21
1.685,0.676,-1.054,1.668
-0.498,0.71,0.099,-5.105
2.877,8.64,0.469,1.552
0.216,0.545,-3.028,-2.142
0.15,-1.061,3.119,-6.98
0.052,-1.582,-2.272,-0.457
1.631,-4.459,0.139,0.762
0.185,0.944,-30.447,0.367
3.288,0.455,0.238,11.359
-4.778,-2.555,0.401,2.196
27.331,-0.973,2.66,0.212
0.74,0.738,0.509,0.325
-2.611,-0.945,-1.433,-0.335
3.257,0.485,7.073,1.522
-0.05,0.309,0.036,6.905
0.137,0.145,-5.185,18.933
-1.495,1.813,0.124,-6.378
-1.566,0.077,12.896,4.479
-0.371,3.921,7.109,-1.374
2.743,-2.419,-1.832,-0.129
-1.845,8.856,0.917,0.561
1.096,1.882,-0.377,1.12
-0.213,30.79,0.321,-0.474
0.668,6.226,0.229,1.402
13.613,0.297,0.885,0.914
1.42,18.41,-4.467,-8.761
-3.848,-1.232,-0.102,2.253
0.501,-9.294,2.871,1.028
11.2,4.783,3.15,-0.767
2.173,0.841,-0.572,0.929
-1.138,2.415,1.375,0.062
0.07,3.299,-0.487,1.148
