Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17,Explanatory18,Explanatory19
2.476,-3.7,0.36,0.273,-0.181,-0.09,-0.744,-2.39,-0.494,-0.214,-0.606,-0.058,0.93,0.535,15.648,-170.235,-3.269,8.899,0.798,-1.836
0.061,-8.312,0.906,0.756,2.148,0.815,0.31,-0.056,-0.11,-1.509,1.312,4.091,-1.412,4.268,0.065,1.991,7.385,-0.02,1.953,0.252
-0.242,-1.801,-0.617,-0.827,-1.441,4.983,-4.866,0.854,0.244,-0.016,-0.893,-0.189,0.743,0.222,-0.036,-0.467,-0.68,-2.577,-1.319,7.146
0.448,0.022,-0.174,0.805,-0.917,-4.001,-0.354,1.377,0.381,2.763,-0.664,0.044,0.318,0.668,0.176,-13.333,4.367,-1.269,-5.51,1.268
-16.69,0.428,4.742,0.061,-27.905,-2.871,-0.43,-2.068,-2.699,-11.326,0.868,-0.559,0.319,0.713,-9.904,0.412,0.663,4.92,2.314,7.691
1.597,-0.869,0.003,1.044,0.002,0.128,2.5,0.718,0.815,-0.57,-0.164,1.896,-98.977,1.554,-0.616,-3.313,4.969,0.385,0.543,-1.275
0.892,-0.57,6.479,-0.211,-0.449,0.114,-0.288,-0.792,-2.942,0.03,0.795,1.076,-0.204,1.411,2.63,3.741,-1.006,0.502,0.671,-0.24
-1.412,0.726,-0.684,-0.083,1.875,-8.95,-0.034,0.33,-2.592,1.052,0.692,-0.223,-0.272,0.939,-1.217,1.919,0.244,0.61,0.651,-13.132
2.003,0.456,1.162,-0.759,22.574,1.245,2.582,0.066,-0.307,1.584,-0.112,0.47,1.447,-8.201,0.057,0.462,10.925,0.405,-1.129,1.81
-2.286,-2.231,-1.302,0.34,0.18,0.966,0.623,-0.512,-0.043,0.735,0.808,1.379,-34.413,2.1,-0.683,0.515,-9.122,-2.22,-0.81,-3.528
-0.371,-0.634,-0.872,1.61,-0.221,3.804,1.001,-4.617,-1.409,-2.211,0.336,3.293,-0.262,-0.272,-2.894,-1.488,4.371,-10.017,-4.741,0.036
2.41,-0.713,11.533,-0.866,-0.855,11.613,3.031,-4.594,2.954,0.527,1.224,0.668,-1.892,-0.512,0.746,-0.163,1.946,-5.365,3.149,2.427
-0.933,-7.548,1.467,0.481,0.599,0.667,-1.903,-0.07,-0.937,0.515,-0.634,0.491,-0.165,-1.165,1.06,0.507,-0.882,-1.651,-0.755,-2.448
0.038,-0.428,-1.385,-4.628,-10.656,0.326,-0.984,1.971,-1.388,-2.609,0.518,-1.166,1.076,-0.601,-0.246,-3.217,0.088,-0.549,0.175,-4.377
9.964,-0.361,1.736,-0.349,0.184,1.035,-0.405,2.418,-1.095,0.637,-20.325,-0.952,0.754,-6.837,9.041,-1.302,-0.371,0.295,0.168,-0.986
-0.546,3.438,-0.773,-4.748,1.201,1.195,1.81,-0.432,-1.99,0.161,3.003,-1.392,0.086,-0.097,1.229,-0.302,-0.062,2.008,-0.31,0.46
2.969,3.069,-0.007,0.651,1.535,0.914,0.282,2.112,-0.038,1.041,-0.617,-0.126,-0.235,0.333,-0.364,0.09,-0.196,-0.108,-1.686,0.48
0.351,-0.89,-0.573,-0.051,0.743,-0.675,-4.025,6.898,10.677,2.294,-67.452,-15.201,-23.71,-0.631,0.472,-1.717,-3.933,-0.397,16.473,-1.196
0.338,-0.067,0.087,-0.615,-0.342,4.541,2.363,4.446,-61.885,0.702,-1.854,-2.374,-0.449,0.317,1.453,3.982,-1.103,-0.206,-0.128,-2.199
-0.771,0.903,-1.062,-3.137,-3.745,8.035,-0.752,-18.526,-0.672,2.967,-1.233,-1.666,9.21,-0.449,0.373,0.763,-0.013,2.17,0.063,-0.283
0.54,-1.096,-9.107,-3.919,1.673,-3.008,5.967,0.462,2.009,-2.193,-1.433,0.206,-1.651,-1.265,-0.227,2.701,-1.326,-1.93,0.636,-0.137
-7.113,0.161,0.336,-2.652,1.871,0.718,1.268,0.503,0.266,-0.87,0.08,-3.287,3.931,-60.81,0.144,0.463,0.155,0.175,-1.023,-0.676
0.77,0.28,0.204,0.078,-0.586,3.619,1.412,0.069,-0.154,-0.365,-0.527,-0.314,0.027,2.928,-0.184,-0.427,0.883,-40.221,9.84,-0.857
1.909,1.068,0.487,-0.109,-2.99,1.01,-8.328,9.654,4.833,0.794,-2.181,-4.49,-0.215,-1.054,-0.759,34.814,-1.904,0.644,0.974,-0.987
-7.805,-0.563,0.317,-27.706,2.964,-2.093,-21.16,1.439,-1.207,0.27,-0.562,-0.835,1.494,-3.929,-1.051,0.527,0.475,1.442,3.153,-0.44
0.052,-0.868,1.018,-8.252,13.85,0.289,1.629,-0.085,0.435,1.288,-0.101,0.226,-1.422,-0.735,1.57,-1.242,-0.802,-5.383,-0.184,1.93
0.29,-0.83,28.674,-0.122,-2.004,-0.109,0.814,2.996,1.071,0.821,0.312,-2.891,0.241,1.513,4.579,-0.787,-10.668,-7.784,1.724,-0.033
-0.682,-2.214,1.431,-4.43,0.088,1.759,2.151,0.915,-0.295,0.296,3.607,0.187,0.591,-0.309,-7.189,-0.084,0.875,-0.223,0.317,-0.4
-0.402,0.27,0.694,-2.457,-1.292,2.383,0.499,-0.391,-0.047,0.08,1.815,-1.172,2.533,1.083,2.708,0.161,0.908,0.874,1.339,-0.908
6.321,-6.482,2.889,-1.896,7.599,28.584,-0.378,-0.256,-1.198,2.191,18.147,-9.217,0.299,0.277,1.994,0.388,1.031,-0.338,-0.42,0.048
2.867,0.437,-0.105,2.8,0.091,3.022,-0.304,-9.135,-0.875,0.495,6.524,2.828,-1.402,-1.071,0.318,0.387,1.129,-1.707,1.46,-1.171
0.017,1.366,-0.119,-1.785,0.088,1.08,-3.947,-0.029,0.585,-4.786,0.244,2.891,3.902,0.667,-2.377,-0.302,1.627,0.454,-0.449,-1.249
-1.192,-1.669,-1.2,-0.492,0.23,-1.03,4.308,0.292,0.35,-3.285,2.859,-0.996,-4.362,-1.07,0.294,-0.194,6.203,0.248,0.12,-0.311
-0.72,4.63,-1.264,0.808,2.929,-2.445,-0.647,-10.576,1.245,1.935,-0.864,0.799,1.789,-0.0,0.33,1.409,-0.0,1.365,0.172,-8.764
0.357,-0.123,-0.691,-1.229,-3.046,-0.558,-0.12,1.938,0.448,5.905,-1.132,-2.78,-1.122,2.087,-6.111,0.422,-0.944,0.063,-0.603,-0.177
10.112,0.2,1.878,-4.859,0.304,-1.375,-3.383,0.191,-0.117,-0.881,2.233,2.285,0.671,5.168,0.987,-0.84,4.867,-0.778,1.231,10.227
0.493,2.842,0.089,-0.005,-5.094,21.065,0.992,-1.432,0.118,-0.683,-4.629,-8.044,-1.456,2.596,-3.181,0.841,-0.687,0.684,0.607,-1.922
-0.209,0.154,-1.435,0.978,-0.941,2.561,0.481,6.558,0.38,-1.276,11.442,0.186,1.0,4.196,-5.781,0.889,3.418,2.215,-8.291,-2.13
3.23,11.787,4.591,0.178,0.072,-5.509,-0.084,-0.861,-0.56,-1.048,43.033,0.063,-0.699,0.893,0.289,0.282,-0.466,-1.07,1.631,-3.815
-0.395,0.483,35.941,0.234,2.002,-0.329,-0.63,1.445,1.378,1.652,-2.7,0.311,-51.477,-1.893,0.152,-2.067,-0.91,-1.298,-1.445,3.71
2.059,0.067,-1.237,1.609,2.701,-1.014,-0.092,-0.242,-2.311,-0.034,3.864,4.482,-1.696,1.094,0.503,0.759,2.111,-0.217,0.3,0.071
1.266,0.113,-0.109,0.191,-3.135,0.397,0.767,3.663,-0.555,1.893,-1.988,-1.002,0.045,0.479,-0.219,0.224,-1.637,-2.57,0.236,0.25
-0.664,-0.417,-1.053,0.476,-0.984,0.664,-5.214,-1.017,3.321,1.695,-2.764,0.525,-25.186,-2.02,-0.083,1.589,-4.158,-2.263,-2.008,0.05
0.316,-0.319,0.244,4.485,-0.64,0.19,0.492,0.788,-6.969,5.243,-3.535,2.52,10.547,-6.518,1.117,1.085,-0.872,-0.317,-2.311,1.996
-0.752,5.921,1.184,0.198,-4.728,0.278,-0.23,0.996,2.851,0.896,2.283,0.988,2.687,-1.542,181.198,1.275,0.279,-5.813,4.934,0.629
-16.538,-0.448,2.899,-2.191,1.08,0.11,126.673,0.447,-0.609,-0.652,-0.054,-0.179,1.14,2.138,-2.084,4.532,0.232,-0.168,-0.126,-1.331
1.043,0.31,-13.384,-0.394,-0.427,-0.469,-0.245,-0.765,-6.768,-1.285,-0.468,0.118,-0.304,1.881,3.029,1.071,2.207,-2.185,0.288,0.42
-1.052,0.511,-0.254,-0.154,-5.63,-1.162,2.573,-0.397,0.167,-2.544,-0.294,-4.289,9.972,21.261,-0.046,1.488,-2.804,-229.201,-2.114,1.924
1.531,-11.643,-0.245,0.281,3.746,-0.521,7.791,-6.846,-1.3,-0.108,0.07,0.416,1.043,4.018,-0.019,-1.664,1.717,0.178,-2.05,0.377
-0.559,-16.608,-1.982,-0.086,-0.046,-0.232,1.864,-0.689,-0.135,1.809,-0.07,1.995,0.021,0.416,-2.19,-0.142,2.194,-0.043,0.499,1.074
-0.151,-0.694,-0.896,2.662,-0.707,-6.848,0.045,-2.024,0.746,-0.096,2.388,0.042,-0.439,3.042,-2.34,3.348,1.969,4.79,2.15,1.53
-0.212,-5.139,0.359,-0.471,-4.902,0.752,1.09,-1.674,-0.848,-2.957,0.529,-0.048,-0.022,0.201,12.074,33.026,-0.121,-15.044,-0.325,0.172
1.261,-0.293,0.865,-1.571,0.758,-0.069,1.14,-0.019,0.302,0.669,0.17,-0.084,-0.863,1.568,-0.286,-0.647,-0.832,-1.289,0.559,0.211
-5.127,1.479,0.691,2.076,-0.535,-0.447,-0.069,-0.089,-0.369,0.167,0.132,0.006,2.437,2.092,1.616,1.126,2.047,-7.47,0.506,-5.391
-0.451,-1.75,0.358,-5.487,0.775,4.629,0.259,3.037,0.433,2.409,4.609,-0.759,-0.963,2.668,0.348,0.247,0.181,-2.175,-1.694,0.51
-0.368,4.986,1.913,-0.25,0.692,0.559,2.217,-0.181,-0.813,2.138,-2.612,-21.774,0.744,7.06,0.533,3.479,-0.454,-2.693,8.112,-0.748
2.545,-2.386,0.679,0.837,-1.604,1.152,3.958,5.538,2.238,-12.087,13.911,-1.4,1.003,1.85,0.362,2.648,6.222,-0.148,11.848,0.175
0.207,-4.572,0.456,5.023,0.2,0.322,1.141,5.864,-4.055,0.384,0.438,105.97,2.663,0.086,2.088,-0.446,-0.43,-0.761,0.324,-21.189
-0.191,-2.976,2.656,-0.924,1.082,-1.874,-0.102,-0.393,-9.648,0.111,0.834,0.741,-33.17,-3.179,0.279,3.63,-0.346,0.091,-1.493,-1.171
-1.907,-0.953,0.513,0.88,2.164,-1.484,0.805,-0.959,-2.827,0.926,-0.025,2.639,0.113,0.711,-0.344,0.648,-3.958,0.089,-0.636,6.189
-3.039,2.491,-1.605,0.038,-1.291,-0.307,-0.563,-2.391,-0.881,-0.042,0.695,-0.01,-0.228,0.607,-0.871,-1.211,0.973,0.359,3.086,-7.424
-1.213,0.711,-1.698,-0.432,1.57,-7.837,0.342,0.819,-2.102,-0.56,1.068,4.195,0.795,-0.618,-0.164,4.031,0.173,-0.261,2.521,4.029
1.233,3.894,-0.041,-0.122,-1.196,-1.028,-2.512,4.561,-0.745,-0.095,0.987,0.716,0.574,-18.294,-0.128,1.382,-0.936,-4.058,1.48,0.439
1.851,1.753,0.439,1.367,-0.239,0.799,-0.748,-0.97,-0.111,1.959,-0.067,-0.925,0.003,-5.693,-3.44,36.691,178.236,0.219,-1.951,0.705
0.464,-0.329,0.535,-12.233,-0.598,1.648,-4.629,1.655,0.532,-3.974,-0.518,-2.366,92.426,0.585,157.496,-0.693,-0.321,-1.601,4.039,-1.821
-8.408,-0.53,-0.201,-0.885,-0.943,5.041,-0.5,-1.097,0.734,-0.398,1.258,-0.121,-0.321,0.706,-0.588,0.903,-0.61,-1.598,-0.034,-1.95
-3.827,-1.394,0.924,1.6,-2.945,0.148,-0.348,-0.716,-1.324,0.515,0.694,-1.016,-0.403,-0.269,-0.196,-0.513,0.934,-0.408,-0.244,3.019
0.179,7.695,0.549,0.586,0.408,-9.613,3.078,-0.828,32.655,-24.25,-2.893,-1.815,-0.259,-0.496,-6.024,0.773,-0.259,0.771,4.592,-2.195
0.14,12.177,0.335,0.54,-5.02,-1.699,-0.131,-7.484,-1.702,5.264,1.724,0.606,4.686,-40.24,2.802,-2.563,-0.172,0.311,-12.349,-1.358
-7.096,0.361,1.562,-0.949,14.15,-0.278,-8.072,22.558,0.934,-2.617,0.047,-8.798,-0.669,-2.381,-1.507,1.781,1.611,-0.188,0.234,0.822
-0.119,-4.69,-0.469,-3.049,-0.247,-1.225,2.466,23.455,-4.99,1.629,-10.101,0.994,0.616,12.106,11.785,2.622,0.334,-2.985,0.589,3.766
-2.519,1.001,-1.901,0.903,0.711,-502.482,0.664,-1.479,-1.551,-31.928,-47.297,-1.04,1.112,0.282,2.054,0.252,2.576,-5.082,2.742,-0.788
4.387,-5.409,-4.576,-2.398,-0.853,-0.146,1.203,1.886,0.38,2.293,1.54,-0.693,-1.344,22.713,0.75,-3.238,-0.83,0.144,1.157,-0.761
0.041,-1.507,2.916,-0.958,-0.835,4.558,20.413,-2.783,-4.173,-4.717,-3.148,-2.714,0.77,26.105,-1.233,-0.058,0.226,5.804,0.237,0.754
-0.447,2.267,0.728,-3.671,0.379,-1.095,-17.554,-1.25,-0.959,8.728,-0.53,-40.082,-0.165,0.464,-0.407,0.726,-0.444,2.131,0.437,-2.87
0.759,6.431,-1.868,1.392,0.13,-35.41,0.286,-0.709,2.679,0.457,-27.535,-0.648,-1.675,-0.574,0.557,-0.854,-2.604,0.02,-2.85,0.697
-1.098,-0.52,-1.115,1.303,39.376,0.237,1.509,-1.281,1.171,1.229,-0.473,-141.835,-11.794,-26.023,0.093,-1.694,0.355,-4.015,1.386,12.396
-0.352,-1.061,-1.127,-3.875,-0.558,0.346,-0.537,-0.914,-0.091,1.391,-0.335,-1.936,3.26,0.648,-1.844,-1.378,14.712,1.784,-1.836,0.389
0.058,-0.154,0.187,0.24,-0.24,-0.802,-0.166,0.18,1.273,0.3,0.004,-2.103,3.494,-2.791,0.405,-2.807,1.486,-0.716,1.139,0.189
-0.638,-0.971,-98.439,13.339,-0.219,0.512,-9.63,1.729,0.186,2.027,0.934,-0.003,0.917,-0.87,-12.766,2.142,0.793,-0.137,0.282,-0.194
0.925,8.227,2.099,0.335,0.822,-0.244,0.243,-5.309,-0.189,2.285,21.444,-2.924,-1.438,6.862,-0.059,-0.711,0.265,-0.089,-0.368,2.854
-0.473,-0.64,-1.377,-0.814,0.239,1.225,0.638,5.479,-0.931,-3.185,-1.119,-5.303,-4.286,1.391,-3.243,0.108,1.847,-0.301,2.623,-11.638
0.034,-1.973,-0.982,0.895,-0.729,-0.948,3.527,0.98,0.58,0.88,-4.63,-1.464,-0.526,0.512,0.67,0.239,-0.025,0.704,1.314,-3.82
1.076,11.086,-1.217,-0.419,-1.737,-0.308,-1.47,13.756,-0.306,-2.976,-6.292,1.549,-1.785,0.399,-5.062,3.625,-0.384,-1.299,-0.188,-1.593
0.269,-1.336,18.497,-1.596,0.018,1.415,-0.212,-0.858,-0.931,-1.67,-0.391,8.726,2.703,1.364,-0.162,2.705,0.356,0.239,-1.966,2.706
-4.101,-0.533,0.715,0.448,0.054,-2.128,0.782,-0.928,1.363,2.448,-0.452,-1.672,-0.245,1.187,-0.943,-0.304,2.874,-0.018,-2.104,0.07
-2.994,-51.035,-3.633,3.906,-0.924,2.042,0.504,-2.178,3.202,-3.234,0.371,4.113,0.748,-9.786,0.409,0.613,0.966,0.353,-10.018,-0.767
-0.337,0.241,-0.102,-0.549,-0.854,-1.694,0.414,0.725,-0.758,0.766,0.275,-10.033,2.877,-0.483,0.916,-0.956,0.011,3.133,-1.998,2.536
0.519,-1.744,-0.843,-0.752,-0.148,-1.536,3.489,0.267,0.826,-1.817,11.609,0.278,0.216,-2.92,5.711,4.819,4.267,-0.177,-1.707,-1.048
-1.725,1.982,-0.053,0.622,-1.396,-1.311,0.031,-7.447,-0.114,2.024,-3.022,35.896,3.454,0.583,0.813,0.179,-1.804,1.71,-0.407,2.33
0.816,0.053,0.047,0.132,-1.449,-1.653,0.813,9.642,0.068,-0.174,0.054,-2.491,22.383,-1.421,2.881,-0.759,1.111,2.712,0.699,-1.835
316.172,-19.963,1.895,-0.517,-0.824,1.977,-0.566,0.922,4.222,0.693,-3.928,5.126,6.752,-5.016,6.465,-2.384,-0.227,35.681,2.931,4.612
-1.159,0.571,-0.077,-0.444,-1.848,-0.252,0.979,-1.076,-19.691,-0.927,-0.926,-0.396,-1.488,1.262,4.361,0.037,-0.253,-0.709,0.653,13.421
0.055,0.617,-1.167,0.203,0.265,-2.572,0.029,0.13,0.839,-63.262,-1.772,-11.987,3.282,-2.01,-0.511,0.32,1.964,1.701,1.204,-0.218
-2.776,0.151,1.677,0.971,-0.149,-0.949,0.359,0.94,-5.573,2.504,-0.708,-0.938,-2.284,0.706,-0.176,0.371,-8.026,3.962,-2.116,-0.341
-0.861,-0.387,-0.931,-0.895,-3.913,1.037,-5.633,-1.118,0.927,-1.385,1.799,-1.055,3.285,0.325,-0.906,-14.131,0.966,2.193,1.793,-0.944
3.289,1.553,-6.435,5.482,-1.547,-0.341,-0.248,0.32,1.116,2.863,-0.271,0.251,-0.947,1.535,-0.997,-1.017,2.612,0.859,-0.523,0.138
0.912,-0.642,18.163,0.915,-1.279,-0.366,-3.777,-1.117,-1.459,-2.7,-1.299,-0.334,-0.444,-0.312,0.924,-0.301,0.362,-10.244,-0.938,-1.32
7.469,1.335,-1.561,0.981,-0.182,-137.303,-1.622,1.016,-3.993,0.34,-2.241,-0.566,-0.178,-1.725,0.9,0.083,0.151,-0.41,-0.086,-0.437
0.988,1.047,0.102,-0.274,1.365,0.01,4.679,-1.33,0.193,-1.302,8.635,0.17,-0.815,-1.666,0.262,0.003,-0.964,0.23,-0.235,-0.98
-0.442,18.319,10.673,0.857,-0.477,-1.374,-0.255,-0.494,0.537,0.66,0.864,-0.017,1.714,-15.678,0.141,-0.042,-0.995,-2.055,-2.4,-0.406
-3.539,0.499,-0.472,-1.622,0.579,2.368,-113.51,-0.56,8.971,2.183,3.508,1.979,3.807,0.716,0.931,-1.548,34.602,-2.599,-2.693,0.839
2.592,-6.409,-0.285,-0.752,0.271,-0.564,0.127,1.65,0.069,0.476,2.207,1.817,-0.218,0.621,-0.144,0.179,-0.852,0.636,1.029,3.912
8.202,0.411,-0.566,-1.946,1.429,5.832,-0.616,0.895,-0.813,1.344,-1.002,0.719,-17.336,6.333,-0.33,0.733,-1.318,-0.4,-1.929,7.432
0.093,-0.896,-59.26,-3.628,2.103,0.817,0.752,3.39,-1.853,-0.328,-0.739,0.332,2.118,-16.448,-0.132,0.107,-1.959,-1.119,-2.099,-0.255
0.287,0.072,-0.11,-0.657,0.438,-0.409,0.704,1.764,0.006,0.04,-1.439,-1.081,-0.207,4.032,0.593,-0.578,-0.535,12.853,1.439,-2.405
-3.33,4.06,7.775,-1.347,0.343,-2.1,4.414,-0.233,0.713,-0.902,-0.446,0.22,-2.267,4.495,2.915,-0.554,-0.314,0.27,-4.52,-21.029
0.401,1.682,1.914,-3.453,-0.298,-2.432,-1.635,0.198,-1.314,-5.068,-40.585,1.251,0.233,0.856,-0.52,11.443,2.895,0.213,-14.833,-1.542
1.295,0.899,1.407,0.423,0.831,-1.202,-1.179,0.534,-0.009,0.494,0.761,0.966,-1.711,9.507,-0.265,-1.334,1.827,-0.146,-0.773,1.255
54.903,17.068,-8.235,-0.259,-0.977,-0.304,-3.885,-2.73,29.005,0.621,-1.596,5.324,-5.428,-0.549,-1.912,1.026,-5.058,4.357,0.885,0.94
1.717,0.732,-10.609,-6.678,-0.516,12.239,-1.851,-1.417,1.627,-5.022,2.158,0.406,1.338,1.201,2.74,0.064,-19.796,0.381,-1.968,-0.782
0.496,0.29,1.384,-1.062,-0.682,-0.059,-0.565,-0.96,-3.283,-1.352,0.786,-0.475,19.167,-0.584,-2.622,0.942,2.453,0.372,0.783,0.54
0.064,-0.734,0.39,1.374,-0.337,0.566,9.316,-3.53,0.206,-0.764,1.733,-1.774,-0.44,-0.981,3.868,-1.894,1.037,0.271,0.35,0.255
0.155,-0.509,-1.693,8.313,2.482,-2.353,-0.613,0.171,0.003,7.302,0.831,-0.714,15.844,-0.393,-1.268,-1.914,-0.875,-0.067,-1.154,-0.154
-19.245,-0.88,-1.756,2.5,0.354,-0.366,0.669,2.641,5.388,-0.073,5.256,-2.458,-1.161,-0.981,4.762,0.768,-0.338,58.261,1.712,0.111
-1.202,0.616,0.084,0.8,0.863,0.256,0.732,1.116,1.194,0.127,-0.651,-1.109,0.835,0.121,1.098,-0.558,1.828,0.029,7.445,-0.865
-1.75,0.731,-0.325,-0.882,2.871,1.679,1.113,0.456,-0.101,-1.164,1.493,-506.974,-0.261,0.253,0.46,0.186,0.433,1.641,-1.642,2.794
0.696,-1.168,-1.038,15.487,-0.957,2.994,-1.002,-0.18,29.319,-0.793,-2.347,4.863,-2.443,-0.585,0.079,6.885,0.162,0.53,0.599,-0.637
-0.038,-1.43,0.908,-1.333,7.465,1.606,0.783,0.407,-0.047,102.806,-0.169,0.574,1.047,0.198,0.827,0.404,-6.028,0.307,-4.055,0.514
-0.644,4.519,-0.319,-161.678,0.124,-0.124,-4.474,0.751,0.032,0.267,-0.853,-1.772,-0.139,0.752,-0.683,-1.439,1.336,0.27,-0.373,-0.177
0.218,0.607,6.217,-0.114,19.446,-1.067,0.996,0.338,-1.41,0.624,0.248,4.296,5.256,-4.694,0.11,-0.637,6.308,5.708,1.122,0.22
1.171,-0.324,-1.612,-0.832,-0.646,-0.177,6.158,0.001,0.087,1.984,-17.139,-2.464,-7.093,-5.636,0.429,1.593,-1.456,-1.047,0.436,-3.957
0.16,0.069,0.657,-0.742,1.014,-0.456,-1.795,1.075,5.056,-0.381,3.746,0.278,0.006,-1.38,0.829,23.67,-0.879,-0.068,-0.545,1.91
-9.352,2.922,-4.009,-0.629,-1.202,3.093,0.372,0.08,-2.604,0.567,0.767,6.622,1.319,1.379,0.278,-0.765,3.493,-0.867,-0.371,1.16
3.965,-2.621,4.671,0.722,-6.522,-0.685,-1.274,-0.076,0.444,-1.284,-0.022,60.989,0.283,-1.118,-0.528,-0.563,-0.087,-0.683,7.322,-10.074
212.447,-0.041,-0.351,-0.117,-0.103,6.415,-1.079,3.436,-0.283,0.198,-1.023,-2.807,-1.017,-8.78,-0.393,-0.602,-13.854,-1.483,0.043,-8.235
1.968,-0.416,2.698,14.466,-2.743,0.544,0.957,0.51,-0.168,-0.355,-0.294,1.004,0.214,-1.378,1.909,-19.044,-1.06,-3.898,-10.041,12.516
1.548,-0.384,1.466,-6.082,1.544,1.361,-0.062,-0.456,8.386,-0.62,-7.066,-0.464,0.383,-5.503,0.864,0.518,0.048,-0.442,-4.07,-0.088
-0.104,-4.84,-1.204,0.138,6.03,0.659,-1.14,3.428,2.598,1.433,-8.991,-1.417,-0.557,-2.523,-1.786,-0.726,2.865,2.391,-0.087,0.588
-0.759,-1.409,-0.14,-4.085,-0.437,-0.859,8.843,1.503,3.512,-0.881,1.02,-0.12,-1.397,2.995,4.683,-0.987,0.851,-1.986,12.594,1.014
-3.138,-1.832,-0.43,-1.514,-0.655,-1.825,-2.25,-7.351,-0.785,0.168,-5.85,3.984,-17.536,1.121,-4.775,-0.086,0.768,-1.667,-0.36,-0.578
0.001,-3.169,-0.491,6.965,-0.31,1.911,1.205,-0.173,1.096,-1.839,-0.279,5.699,59.415,2.513,0.534,-0.103,0.482,0.66,1.367,0.243
-1.821,-0.235,0.217,-0.503,-0.377,-0.261,0.319,-3.75,-0.765,-0.867,-0.93,-1.546,10.56,-0.447,1.92,0.73,1.077,0.098,-0.964,0.106
-0.882,-0.258,-0.798,4.917,0.836,1.02,0.313,-4.983,0.105,0.054,-0.488,1.912,1.168,-5.876,-0.653,-0.379,-2.729,11.323,-0.342,11.614
-10.309,1.99,0.743,-1.809,-0.219,0.097,9.571,0.253,-11.875,-0.365,0.832,1.855,1.959,-2.944,0.699,-1.008,1.958,0.132,-9.708,0.004
1.122,-0.907,1.048,-0.008,-0.157,-1.258,0.865,0.865,-3.535,-0.166,0.462,0.288,-12.88,-0.298,-13.246,0.09,0.534,0.949,1.238,1.186
0.377,-1.294,1.385,-2.661,-0.087,1.136,0.266,-0.107,-0.603,0.266,-0.433,12.744,-0.474,0.535,-0.163,-1.288,-0.073,-2.43,0.459,3.788
-1.749,3.745,-1.16,2.433,-0.416,-0.854,2.363,0.753,2.117,-0.431,1.695,15.239,2.623,1.477,-0.5,0.229,2.003,2.247,-0.702,1.249
-17.672,0.75,4.983,0.046,-0.042,7.207,2.893,30.45,11.203,-0.544,0.3,-1.458,5.546,-0.956,5.154,-0.391,1.012,-5.355,-5.556,0.68
0.055,2.277,-0.28,-0.391,0.931,-10.094,1.358,-0.253,0.349,-7.817,0.911,0.675,0.838,-0.594,0.375,-0.039,2.17,3.862,1.201,-1.465
-2.533,-0.83,-3.277,0.647,0.689,-0.947,0.024,-1.774,-1.316,-4.858,-0.245,-3.779,-2.599,1.819,1.931,6.039,-0.493,-0.533,19.94,-2.266
-3.559,-0.808,0.359,0.258,0.036,-0.342,-0.132,0.946,0.675,0.574,17.3,1.296,-0.29,0.377,-0.066,1.304,-15.891,1.559,-2.159,0.049
