Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
100.945,150.779,79.907,120.937,31.315,-4.433,72.094,49.319,42.467,88.555,41.315,111.122,53.426,54.865,94.471
105.744,167.184,24.094,176.02,62.859,62.057,128.158,105.564,75.037,36.906,93.002,113.588,43.041,93.409,51.449
121.753,74.886,69.698,112.91,13.067,114.321,49.413,83.262,49.186,104.161,6.168,82.738,145.249,110.095,69.419
86.998,125.832,63.353,25.204,29.927,57.328,114.052,85.091,66.246,76.634,102.928,36.03,99.623,78.172,85.318
94.67,119.103,26.498,157.157,-17.388,127.361,86.604,103.242,136.667,89.822,74.285,137.011,103.858,60.924,57.42
131.813,73.721,21.533,119.117,118.981,127.621,103.591,81.932,59.315,106.447,2.33,97.129,97.275,53.861,66.068
48.69,60.081,37.295,74.889,106.272,2.193,49.12,43.63,71.43,104.484,3.586,125.972,107.089,69.941,46.27
136.366,83.179,35.289,44.85,29.046,17.362,53.285,79.399,63.98,24.454,77.554,136.977,132.764,96.864,96.534
75.441,176.836,115.427,110.613,94.945,19.033,136.227,99.816,82.917,-0.489,57.093,102.082,66.583,106.093,69.101
83.666,153.917,101.893,48.209,123.541,83.627,50.964,53.449,151.147,46.614,119.852,77.669,80.175,61.973,97.775
99.536,49.273,93.505,47.085,-3.933,79.873,163.53,91.342,102.897,79.154,87.607,97.927,85.375,57.373,45.629
38.443,74.687,112.751,84.077,20.0,-24.315,53.216,113.294,118.643,-3.752,98.96,64.903,46.188,59.064,52.923
-6.025,175.022,104.291,161.692,113.523,86.921,47.559,59.393,41.236,15.661,82.782,124.173,132.927,69.559,97.166
73.196,50.121,76.429,160.275,17.434,87.728,160.397,100.485,68.144,31.441,32.73,64.729,100.194,80.506,95.947
77.14,81.581,96.626,101.426,100.334,109.688,35.202,92.205,65.924,75.341,75.053,99.661,97.255,59.092,69.879
67.559,50.045,75.599,65.223,87.435,24.772,158.0,84.284,58.072,106.013,103.889,133.263,122.495,85.197,92.162
-15.139,97.526,28.946,114.492,11.168,22.672,145.95,58.856,108.55,29.802,86.191,115.429,123.909,58.099,49.883
156.207,110.547,88.83,64.331,14.506,33.355,69.956,42.303,114.829,62.345,96.255,118.085,90.191,65.744,88.521
132.235,50.58,75.977,85.49,-22.759,90.715,130.809,94.953,52.782,45.255,25.789,77.207,76.392,97.655,70.869
13.715,128.91,67.166,29.302,10.951,138.741,47.446,91.714,68.735,105.462,89.07,89.131,137.199,55.696,100.513
99.272,97.075,28.533,113.015,75.639,0.633,154.077,84.139,157.924,84.384,89.654,94.95,113.121,73.203,56.683
55.099,148.922,50.468,182.967,-16.422,40.301,164.181,99.202,68.111,82.953,18.881,124.179,59.118,105.986,107.97
13.303,112.343,20.111,165.856,82.631,-22.835,50.689,78.592,78.247,-3.036,47.217,99.366,51.73,86.974,86.513
121.05,40.781,39.842,26.42,-29.551,67.531,193.03,97.748,109.346,72.742,12.706,77.874,125.77,45.834,84.224
86.006,101.339,98.655,26.781,38.591,69.244,165.806,75.002,161.948,104.372,111.033,136.857,132.545,76.81,106.582
111.596,132.709,31.632,180.309,-4.776,-2.323,124.188,79.496,70.256,75.56,33.586,73.511,80.059,69.744,110.403
30.627,94.526,45.428,80.409,107.91,20.69,149.571,68.745,98.2,60.002,11.751,103.689,55.871,53.306,41.611
16.104,52.613,41.029,114.824,78.783,138.584,126.378,100.291,88.367,55.624,45.029,106.88,115.436,65.563,71.107
-0.526,104.554,42.07,128.691,134.854,33.918,115.026,59.279,55.103,58.84,118.864,79.367,91.097,96.475,69.884
-14.963,114.535,65.496,112.467,103.054,-5.952,190.384,96.368,46.811,70.022,126.125,115.805,86.598,85.927,72.109
140.035,131.475,98.809,179.771,46.245,51.441,125.97,70.322,107.326,73.723,41.946,66.383,117.96,108.092,98.154
138.458,133.441,32.062,121.597,89.748,98.391,130.438,65.328,68.005,97.52,95.612,108.001,75.016,47.952,85.09
120.426,47.225,89.944,79.498,-26.786,73.718,180.706,89.671,41.009,5.78,58.934,97.266,122.884,105.456,84.684
10.105,74.447,78.757,134.768,91.704,86.013,59.895,98.117,42.341,39.805,9.593,120.76,57.057,80.432,50.183
140.879,152.667,76.824,45.953,41.077,80.124,127.988,82.402,58.075,25.128,109.969,113.659,113.053,52.865,80.602
73.051,108.737,88.558,87.642,63.936,137.865,177.815,54.515,87.46,104.656,58.595,84.084,39.123,48.772,48.17
110.06,107.998,102.742,176.81,-5.423,42.404,163.138,46.776,92.913,40.039,34.192,104.454,114.964,74.896,79.579
3.14,51.517,74.538,31.239,139.861,38.083,48.782,106.522,43.07,49.927,75.983,118.126,48.44,92.059,68.345
18.874,78.646,46.935,151.583,24.972,42.104,141.045,98.024,105.581,10.582,41.987,59.008,112.58,91.235,70.125
14.424,82.829,60.741,140.669,69.775,132.481,158.669,51.009,56.51,30.564,29.375,89.373,87.723,97.316,89.208
28.511,86.484,105.645,133.555,28.919,4.588,74.174,42.596,56.362,1.142,80.088,74.286,39.284,72.554,95.776
96.469,142.614,58.936,51.513,111.936,15.808,122.882,89.631,100.548,-10.649,93.751,63.035,137.788,104.161,64.904
-9.628,175.71,99.524,138.849,160.216,52.165,41.243,60.088,60.472,19.241,108.134,83.225,117.83,76.28,79.998
62.049,94.117,88.125,50.511,44.352,123.297,36.755,45.105,54.809,56.159,62.923,113.789,51.365,52.84,82.058
60.855,147.395,78.466,87.998,91.913,40.151,178.967,102.723,134.679,29.831,46.375,72.887,86.4,71.059,109.09
18.252,176.919,95.178,50.118,11.283,73.736,163.481,87.151,48.356,-6.247,15.606,108.007,82.518,51.975,107.035
2.066,135.642,61.13,98.025,-25.783,123.826,189.859,45.283,147.41,102.463,86.454,106.915,81.544,108.424,67.739
-12.806,45.862,63.899,77.579,8.892,4.374,93.745,49.582,149.722,3.265,65.21,44.286,147.493,87.165,77.138
58.787,100.736,81.792,25.395,149.188,108.949,165.431,69.946,150.76,51.407,65.095,104.067,80.273,95.357,66.833
50.643,91.49,67.62,153.885,36.729,59.674,50.044,105.122,132.349,-3.664,22.039,76.91,39.599,100.543,48.217
55.525,95.209,30.323,108.024,154.056,88.565,167.056,105.746,119.367,32.407,4.615,84.737,44.941,94.668,50.46
18.76,80.437,109.8,70.096,44.126,49.313,118.816,70.712,108.848,67.798,10.147,69.485,68.524,94.147,87.626
66.654,125.622,102.731,23.974,-22.785,9.789,99.258,102.939,88.293,24.276,121.437,88.136,131.159,63.364,86.268
-15.591,54.656,109.613,35.61,62.743,8.45,38.594,78.307,40.468,75.147,91.838,41.159,146.134,56.267,51.274
-2.113,151.718,24.422,112.533,15.227,86.71,116.614,111.287,65.1,35.562,121.495,138.269,131.388,48.301,54.989
153.605,124.593,33.918,29.967,39.742,18.999,102.699,71.549,43.313,14.113,103.38,105.613,135.131,72.952,108.346
141.588,118.599,22.948,53.194,-13.519,97.381,50.403,110.169,163.731,36.127,119.416,118.079,101.61,49.701,49.646
-0.9,142.002,47.911,88.347,155.054,66.516,188.964,114.212,118.368,70.22,-1.336,116.145,145.075,75.69,102.276
-10.926,129.054,104.178,134.161,63.257,19.677,90.656,48.429,111.703,96.31,68.357,36.615,112.534,60.85,102.978
51.134,158.762,26.942,179.958,111.683,-1.716,194.42,42.391,67.158,52.563,66.596,133.32,55.849,92.095,112.665
15.176,42.628,33.783,93.552,161.361,130.063,140.35,112.31,123.0,102.862,28.084,99.519,68.46,106.89,79.893
148.337,123.087,80.772,166.907,34.947,114.156,87.669,62.521,65.018,9.05,7.081,51.202,91.496,64.643,109.604
54.423,83.276,60.626,56.062,103.919,15.848,124.799,80.653,103.207,46.227,85.363,53.878,117.792,108.014,57.686
30.578,147.842,61.598,77.671,155.65,48.1,51.084,92.559,126.188,-6.937,50.925,95.414,95.702,78.809,59.027
133.8,146.048,54.908,132.55,-25.305,-6.634,51.19,65.15,54.602,92.26,108.88,110.071,94.681,77.358,113.242
-12.457,162.017,89.341,151.317,127.223,110.763,169.045,72.088,92.428,64.858,123.756,119.74,117.995,48.527,50.465
93.556,82.773,59.307,51.776,128.016,-18.607,175.027,100.57,140.059,1.092,17.387,107.935,143.134,101.295,65.011
-10.315,115.785,100.012,164.681,127.825,31.694,88.366,55.737,60.569,74.564,123.223,102.421,51.036,84.66,50.172
90.193,150.139,31.171,100.305,75.442,110.279,79.343,54.103,163.278,51.929,80.266,97.739,82.513,72.363,112.735
-5.797,81.403,36.998,42.135,6.639,85.816,119.947,63.043,70.565,108.644,82.606,84.269,40.509,54.72,73.324
-9.066,144.872,34.356,37.013,46.292,58.615,70.765,110.55,87.219,-23.06,18.476,78.82,61.76,106.86,90.341
80.445,169.635,42.263,62.124,134.429,90.612,148.159,76.437,98.554,73.394,22.606,104.249,39.983,69.803,83.344
56.285,130.335,88.854,105.47,-8.412,-19.338,102.306,43.051,96.173,70.334,125.797,130.676,113.128,69.587,97.253
133.097,61.787,95.844,70.184,-1.953,-14.965,72.983,42.866,81.357,65.509,12.843,115.668,87.102,106.715,61.689
119.669,57.593,24.076,77.748,117.085,131.929,168.608,89.346,43.819,29.307,38.82,66.205,50.079,107.235,46.616
90.657,72.099,37.771,79.002,40.468,33.698,48.058,78.54,105.112,78.185,53.142,83.272,99.138,56.294,49.031
1.154,120.893,59.888,80.371,6.429,2.064,175.967,57.16,116.442,8.798,60.087,136.968,49.974,56.629,74.827
142.256,127.012,71.969,135.444,56.521,127.422,101.8,103.43,115.013,115.477,109.711,37.166,104.624,69.88,107.43
28.835,146.945,113.077,65.647,59.617,23.074,118.956,95.133,38.437,74.79,41.33,103.302,64.69,91.089,102.317
108.002,85.798,115.615,120.567,148.719,90.709,57.049,71.161,101.795,71.793,17.053,79.983,62.276,101.046,75.224
6.672,145.795,51.825,157.27,96.813,85.211,108.053,59.656,50.541,6.398,122.959,40.729,121.665,65.283,75.878
89.785,176.452,28.757,99.087,-22.995,47.952,41.085,101.955,96.11,53.889,7.457,108.102,118.519,88.344,82.071
107.494,157.087,48.938,128.257,-10.728,136.032,52.905,47.05,48.723,54.606,49.221,41.188,69.393,114.829,64.763
-17.07,110.849,21.974,33.814,78.369,57.511,141.031,105.574,166.076,23.934,28.248,43.03,128.83,63.961,61.996
-2.907,124.375,69.522,154.151,-24.739,-9.684,136.822,79.636,38.965,96.859,123.195,128.865,78.362,97.257,107.33
-5.26,81.903,22.294,141.168,77.859,20.765,73.175,58.677,42.228,48.479,129.139,133.356,119.606,48.637,46.289
0.504,140.562,34.405,39.824,-28.028,97.708,83.702,74.537,46.595,78.998,39.312,68.229,67.348,59.326,95.138
53.972,169.612,44.258,167.876,54.018,68.604,39.784,53.269,108.647,81.646,95.2,128.558,61.839,60.339,70.295
84.789,114.49,37.584,123.958,-24.924,17.31,183.117,45.935,109.419,75.839,47.4,76.296,77.398,91.932,92.278
60.964,81.445,21.731,33.687,20.421,89.656,146.61,108.957,101.73,102.171,60.584,129.931,138.674,64.353,60.025
77.789,176.57,112.224,60.822,83.618,47.284,92.414,83.052,136.288,73.974,30.544,39.569,77.548,47.671,77.14
63.133,161.698,76.5,40.921,141.146,117.932,106.862,67.546,70.939,91.69,50.091,138.497,79.402,76.825,89.956
72.968,81.936,112.818,26.267,120.943,0.128,75.99,93.533,80.677,-0.949,113.33,136.029,133.057,62.706,98.278
17.387,104.754,101.028,72.327,43.284,112.609,188.589,113.382,54.829,-21.954,105.16,136.605,147.609,74.622,98.199
-4.934,99.714,73.419,63.712,71.887,64.135,162.327,91.281,142.048,106.748,124.555,85.794,126.638,113.948,108.692
140.068,64.295,113.006,58.483,44.878,54.321,138.485,44.264,57.508,13.521,77.013,35.889,66.476,71.355,49.268
132.223,108.654,48.649,146.034,133.485,84.064,68.023,109.73,61.757,15.428,99.601,122.746,55.396,107.504,48.397
85.79,176.108,24.061,88.028,-7.992,75.423,156.754,56.815,46.745,16.392,22.744,123.033,58.913,108.873,98.641
71.645,45.509,51.834,51.141,75.888,124.197,93.234,51.21,47.907,90.277,71.494,57.766,81.922,111.704,103.16
79.536,82.784,78.131,134.418,84.481,94.45,145.713,53.709,69.771,57.446,112.248,93.767,57.585,56.865,61.564
26.193,165.396,40.171,59.24,94.943,43.368,37.652,97.691,102.141,74.195,109.982,103.607,70.26,45.942,66.737
-2.09,61.162,60.893,56.692,136.353,122.347,142.116,90.404,151.854,88.167,82.567,64.502,133.948,96.812,103.303
73.208,120.381,99.27,84.317,-29.578,68.107,103.087,49.695,66.138,16.218,90.669,59.641,125.678,100.498,54.519
57.742,104.416,84.836,167.095,108.208,103.067,171.085,70.131,104.345,-24.287,92.588,97.053,68.815,47.128,81.111
8.127,84.398,74.925,69.81,7.453,-13.6,55.143,106.714,159.631,97.284,84.143,52.405,44.564,87.563,78.341
90.278,43.382,84.329,144.756,-29.983,-18.499,171.152,87.546,49.405,65.828,15.568,123.418,68.978,65.116,91.333
108.069,145.903,71.066,140.434,21.887,-9.237,98.418,105.368,120.64,60.192,67.299,51.041,101.936,56.25,60.775
53.579,136.364,79.439,92.575,29.705,1.508,57.53,107.673,151.124,2.058,112.112,59.254,145.694,106.73,98.33
143.97,176.175,41.31,183.197,141.086,-5.976,149.136,70.742,45.259,63.168,113.129,57.832,82.912,75.645,57.497
75.901,121.666,81.883,71.769,20.534,102.884,131.688,101.003,165.687,47.325,56.639,114.453,130.546,50.339,84.441
87.61,96.018,27.135,82.343,20.591,112.187,124.134,108.54,104.179,90.215,70.905,52.045,102.35,97.382,51.651
-6.929,46.228,102.21,43.986,129.594,-5.268,193.174,100.983,45.845,110.536,36.139,51.345,89.753,87.534,52.15
-14.171,41.877,47.381,95.749,-9.682,53.055,120.462,94.803,75.088,16.707,104.211,106.484,97.377,54.258,60.49
74.386,115.785,59.66,151.185,39.111,9.018,176.916,84.534,70.563,38.851,121.401,98.458,106.513,99.97,70.186
128.686,118.141,109.407,54.842,25.976,-3.92,159.081,74.785,53.192,69.768,15.217,124.888,121.827,108.92,98.997
115.693,123.109,53.061,131.994,59.726,93.154,91.015,75.338,53.209,62.176,79.205,84.178,83.29,68.982,112.698
5.128,109.569,97.944,102.07,12.369,29.366,185.075,63.235,69.464,98.249,26.611,123.615,115.157,89.349,53.212
110.24,79.611,41.056,79.558,9.8,55.508,185.852,53.014,104.555,63.248,94.193,127.416,60.643,80.597,99.867
-16.823,75.741,105.456,108.753,17.396,-22.362,145.452,70.698,142.037,86.795,1.386,90.888,43.203,96.361,101.04
67.335,136.738,49.924,40.417,60.692,32.837,165.307,110.124,60.256,-29.213,93.412,121.236,138.171,76.763,64.938
-15.022,117.501,42.296,47.132,92.675,43.084,157.509,51.252,53.901,68.114,111.884,97.533,102.916,110.666,67.731
126.63,62.022,91.085,179.735,-24.995,112.09,194.446,59.062,70.218,21.075,44.588,86.185,115.211,105.29,89.342
135.239,141.433,103.963,99.736,12.028,73.355,153.46,99.164,61.263,75.143,75.479,97.4,141.51,97.352,44.376
80.941,177.609,61.571,36.494,16.869,31.373,182.727,93.976,145.699,-13.561,60.178,106.52,103.774,99.966,56.242
3.619,123.452,103.572,90.259,137.174,-1.819,169.614,72.631,132.896,11.669,93.376,58.463,79.03,58.316,86.783
-0.578,102.128,51.164,61.455,18.886,1.689,125.893,48.986,116.358,98.815,7.503,106.646,133.918,90.87,71.494
91.789,116.879,94.281,110.415,-25.786,62.172,61.004,45.521,164.734,100.773,51.831,42.58,111.642,55.974,97.956
50.463,124.759,78.466,131.387,102.557,101.254,56.368,81.797,83.022,21.123,63.76,97.549,53.113,75.783,75.275
83.226,101.875,42.549,38.443,58.001,33.058,98.628,64.502,92.735,69.703,94.161,118.518,100.535,77.576,104.37
54.291,43.223,101.638,44.661,129.462,44.938,90.756,84.776,138.852,73.215,88.499,137.819,94.577,111.638,69.276
44.432,96.104,110.939,26.108,127.875,-14.962,30.699,60.67,81.065,113.562,6.424,98.2,85.249,101.857,98.995
-16.485,140.4,115.325,145.717,-1.381,126.739,66.316,45.881,65.924,8.887,121.924,125.914,112.144,93.021,100.378
119.266,100.165,91.532,149.812,105.229,112.944,92.627,109.909,82.982,-13.554,128.94,89.434,69.198,69.722,112.26
-15.47,63.484,41.747,65.814,93.998,91.737,119.783,51.794,58.611,111.683,25.893,81.953,128.873,99.682,73.631
53.288,83.604,55.081,60.107,159.574,0.495,119.521,76.22,124.356,64.538,38.003,61.718,41.948,100.546,44.641
125.284,135.966,24.659,103.274,127.416,75.284,80.769,82.146,155.711,100.021,119.206,48.993,64.603,86.603,102.974
2.512,63.522,91.737,25.389,15.028,37.557,63.899,43.746,46.515,7.0,55.624,45.009,89.126,56.922,77.747
126.685,162.746,41.874,47.861,67.529,16.58,95.388,50.543,69.447,24.075,100.937,92.234,54.164,95.071,64.769
-8.668,77.963,64.797,129.991,137.665,74.57,193.746,108.908,108.463,-3.163,13.126,105.456,129.798,92.056,72.568
58.976,172.046,109.689,46.602,109.218,119.455,189.841,113.311,122.455,43.735,17.319,116.379,106.259,96.173,104.239
91.414,54.416,108.577,54.659,75.352,51.279,36.785,85.429,125.77,99.016,86.297,123.202,115.153,81.138,106.966
6.487,51.265,67.116,172.271,49.646,34.248,56.949,70.263,134.243,12.521,42.699,39.732,58.693,59.5,49.896
55.692,78.094,85.421,127.971,128.71,-8.589,128.983,69.57,112.95,45.123,26.183,117.712,111.807,110.954,88.339
73.647,134.412,85.389,79.374,37.976,114.646,119.963,87.504,46.97,13.69,7.765,108.185,71.61,83.292,41.408
113.309,58.949,25.632,45.54,26.919,40.7,116.018,54.7,133.819,-29.327,9.494,94.687,107.087,58.034,55.392
118.3,101.994,37.724,182.781,95.747,45.705,107.878,92.727,105.612,-12.972,87.808,67.466,127.978,69.838,71.47
-11.66,69.263,40.912,133.304,148.285,116.963,162.476,50.422,149.502,60.598,127.028,92.409,52.25,75.05,99.949
105.403,161.87,39.298,64.467,130.55,51.485,42.697,50.152,121.407,68.294,52.305,112.306,60.623,61.131,102.78
147.68,154.409,111.014,159.727,130.453,47.755,102.919,52.414,109.071,74.325,119.071,136.447,68.337,64.357,67.389
139.277,92.544,96.515,58.784,5.393,69.462,146.0,76.791,57.739,48.606,82.821,77.14,59.192,70.494,73.876
36.809,86.906,90.144,120.195,122.857,39.182,54.792,105.27,159.221,15.57,106.933,55.164,121.759,83.057,81.629
130.881,72.531,23.093,129.544,89.301,10.158,72.445,108.876,142.343,21.882,124.513,124.087,102.622,65.842,72.1
-3.025,66.801,64.296,82.209,107.479,42.872,99.442,66.81,64.294,38.322,79.551,132.865,54.327,104.627,55.503
103.596,161.64,85.713,168.495,-30.678,7.868,148.102,54.044,106.715,95.89,90.695,48.923,73.036,84.883,50.304
-0.299,77.542,91.389,81.864,-12.32,8.542,64.714,105.613,52.58,68.896,113.329,52.685,40.864,63.325,62.244
126.912,177.051,46.289,180.69,95.606,134.347,31.984,114.51,36.889,12.637,10.149,121.554,137.864,77.703,67.121
108.788,157.544,81.716,71.04,104.178,-5.618,120.224,74.132,91.233,41.4,97.42,128.657,147.311,72.063,46.344
75.7,107.708,93.832,182.135,135.965,68.365,74.294,71.412,59.027,37.135,30.485,92.345,109.515,101.541,110.735
28.535,63.961,48.099,102.903,111.583,44.335,30.262,78.577,122.774,101.494,97.409,55.645,113.01,105.198,66.891
6.731,75.158,108.085,99.791,155.651,-17.899,104.161,90.913,149.971,39.104,80.935,73.873,101.829,102.262,48.83
41.613,115.417,76.265,86.066,-20.034,114.515,186.253,93.236,110.09,56.738,30.435,81.848,126.341,112.726,63.133
154.629,74.446,100.978,163.267,162.768,91.331,111.059,94.314,83.626,42.954,104.908,82.721,71.342,93.952,72.856
52.941,151.875,90.128,39.525,-27.221,54.609,163.951,78.93,125.907,82.001,43.102,40.849,86.275,97.323,61.399
57.494,134.336,46.935,32.412,-17.272,82.108,164.811,113.056,116.905,-5.451,66.964,115.786,65.849,112.936,47.929
155.353,45.16,51.077,177.11,30.965,-3.441,125.388,93.149,88.677,28.485,61.062,88.988,111.076,90.077,67.539
123.188,132.745,74.907,132.951,4.497,54.94,177.257,79.671,42.465,-15.514,91.555,58.872,97.302,71.996,68.819
88.845,156.754,75.966,112.378,95.282,57.098,135.205,48.257,86.862,91.495,62.381,128.797,133.723,47.758,75.046
122.077,143.764,76.148,62.946,25.365,-14.627,90.846,95.695,64.705,58.567,121.163,96.022,66.97,92.25,75.199
87.039,83.803,50.426,86.553,84.251,25.262,145.287,107.599,42.599,41.724,71.527,87.56,119.041,61.669,57.057
149.383,47.095,63.46,150.58,86.515,2.993,156.177,70.598,59.542,91.136,70.761,44.301,77.393,88.28,101.083
71.195,71.626,108.49,145.38,113.731,25.737,108.905,50.366,106.328,56.274,18.331,59.323,124.805,56.009,68.245
4.41,91.749,29.852,68.403,35.201,14.797,37.576,78.873,63.42,-9.236,114.86,67.601,144.94,61.286,45.215
143.741,57.382,47.9,155.214,67.342,-11.359,81.716,93.853,102.987,56.034,110.711,49.053,133.929,84.757,93.558
66.827,87.924,107.445,148.195,71.975,55.745,40.73,90.028,151.743,-15.691,76.457,67.534,75.988,77.296,43.534
53.79,167.016,33.704,122.618,53.47,-16.758,125.439,113.331,93.916,64.103,4.701,49.167,138.643,102.502,75.734
141.199,82.937,113.855,34.204,-25.641,19.749,89.734,77.624,148.983,102.373,120.171,100.378,78.997,65.96,47.886
56.87,71.564,63.354,117.55,107.43,90.789,106.276,84.566,81.789,-13.069,97.189,66.511,110.879,111.406,98.458
29.518,134.474,63.874,105.019,59.552,123.928,67.578,72.614,52.301,31.908,84.446,83.328,60.595,66.881,70.327
4.485,43.346,65.786,128.667,61.474,3.396,182.6,111.471,121.722,11.077,24.305,66.022,102.857,46.75,96.784
-4.032,73.753,79.194,171.479,54.835,122.187,91.179,92.137,87.652,44.54,40.433,73.889,121.924,80.13,83.753
5.522,105.89,83.037,143.916,72.375,47.399,140.213,50.338,42.894,0.984,77.088,86.713,144.506,58.186,112.741
133.264,92.45,116.376,160.753,99.842,-11.252,93.772,77.596,103.37,-4.986,96.725,59.194,113.199,104.437,86.439
96.596,168.908,33.01,145.762,22.365,82.612,75.265,99.953,134.678,92.72,0.306,35.854,72.15,59.983,84.231
100.273,169.251,80.491,147.83,148.584,79.462,101.36,59.757,141.048,71.421,-0.977,112.645,55.055,101.004,94.276
104.102,108.143,49.497,178.561,151.553,120.467,175.343,79.361,60.292,110.404,76.592,112.227,98.183,95.583,44.828
25.959,177.083,111.249,113.007,138.316,126.588,77.343,113.904,120.046,2.488,54.744,68.673,147.766,82.447,109.994
140.014,166.037,89.467,94.496,-1.706,15.762,126.935,84.514,144.613,81.746,93.134,132.806,78.408,70.778,63.549
31.837,42.553,39.483,75.131,60.819,53.824,157.733,76.769,90.753,108.169,111.763,60.869,129.117,97.733,69.345
-17.553,159.552,90.659,22.522,48.741,48.899,73.385,95.437,148.925,114.393,80.475,70.22,126.757,70.158,107.638
100.005,118.242,46.341,74.586,-15.64,105.164,42.549,49.355,154.569,-22.689,27.345,110.594,71.33,94.93,41.351
34.095,98.076,27.306,106.582,90.038,52.375,82.899,73.805,43.006,103.852,85.855,130.027,116.354,92.5,97.578
142.63,123.426,96.879,73.982,16.129,-4.305,189.869,50.437,60.877,16.671,19.11,78.119,51.214,68.1,55.364
41.309,93.784,112.205,66.758,47.908,111.385,88.718,90.224,153.839,89.961,118.588,40.509,87.865,70.355,56.989
13.57,114.318,42.839,159.033,34.039,107.592,85.31,93.464,165.659,19.052,90.331,57.258,87.683,98.422,59.164
112.055,156.567,93.799,120.806,70.227,27.064,107.756,41.427,63.008,14.136,25.743,54.208,82.417,97.41,93.213
30.048,98.469,61.067,164.689,-22.007,39.071,132.706,67.251,95.871,61.256,74.065,116.548,55.743,107.121,63.369
74.663,72.635,67.296,32.213,8.357,98.343,72.48,54.623,121.893,95.195,83.785,116.077,83.457,100.09,43.837
145.06,79.529,84.127,134.267,161.969,-2.997,192.032,114.408,102.148,20.833,107.247,139.061,47.747,92.399,49.702
48.184,171.265,75.888,125.937,122.14,99.426,33.846,74.767,59.81,-3.744,10.925,108.93,97.829,87.162,67.198
105.123,156.501,83.937,114.585,5.995,87.143,88.277,107.067,77.67,45.967,50.823,123.049,148.032,93.099,105.253
8.741,65.493,57.933,46.733,20.164,46.824,67.124,45.4,106.969,-29.757,78.271,86.487,62.712,112.914,112.504
147.42,149.933,72.699,155.465,89.903,-17.894,130.993,68.997,156.984,26.52,85.759,125.117,116.78,75.495,45.768
39.696,99.064,111.407,70.896,56.892,78.502,33.399,49.248,55.054,-9.393,6.902,39.465,135.425,97.938,69.023
144.181,166.144,30.714,175.608,34.178,58.196,31.369,52.578,107.48,105.54,26.798,109.828,51.726,66.871,41.917
74.617,150.852,27.988,162.884,-28.973,110.242,144.809,103.714,155.284,44.643,65.515,111.062,63.007,95.876,56.195
84.583,75.041,112.077,45.627,-29.812,95.824,60.549,60.04,134.873,60.848,88.348,66.711,113.989,87.586,50.625
128.46,129.76,77.456,113.653,11.669,76.839,61.689,109.08,74.434,28.324,57.93,76.491,133.893,70.645,51.193
