Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17,Explanatory18,Explanatory19
-42.494446168430116,0.065,-0.926,2.662,1.739,-1.899,-3.553,-0.245,0.102,6.204,-2.923,14.069,0.463,-8.286,-0.869,0.882,0.812,0.51,2.26,0.474
-112.04503699978876,-24.62,-1.43,-1.43,0.604,0.7,-0.67,0.148,3.05,-1.236,42.001,-2.189,-0.126,0.592,-0.368,0.889,-0.783,-3.689,2.437,0.04
-30.987152422829073,0.227,1.382,0.199,-0.038,1.943,0.297,-0.1,-4.296,3.719,-1.02,-4.567,0.908,4.9,-0.196,3.095,-0.37,-0.696,-15.419,-1.847
-101.985,-1.284,0.149,0.01,-0.65,-2.456,-0.138,-0.612,1.896,-2.249,-1.684,-308.716,-1.425,-0.015,3.545,-0.527,0.906,1.431,0.71,1.331
-23.10823660054162,-2.203,-0.138,1.923,-0.093,4.794,-0.002,-1.151,0.204,0.005,9.094,0.101,0.09,1.852,2.719,0.965,-10.663,0.456,6.135,0.833
-66.26180924949192,0.892,-0.802,0.164,0.355,-2.315,38.083,1.455,1.404,-0.703,10.276,-1.274,13.158,-0.476,-0.117,0.015,3.713,0.497,0.082,-3.515
-41.502393544293014,-0.186,-1.615,-1.45,-274.605,0.956,2.147,-2.672,-3.681,1.314,-0.012,-30.978,0.391,-0.114,1.642,0.271,1.58,-0.427,-3.278,-0.188
-13.344809066360938,-1.161,-1.88,1.494,8.182,-0.792,-0.646,1.529,-1.78,-0.655,-2.668,-1.812,0.013,0.263,-0.902,3.322,0.187,2.007,-0.378,-2.359
-52.33489908989421,4.357,-0.224,-20.043,-0.81,-333.008,0.719,-0.482,-3.853,13.666,0.215,-1.845,-0.216,-3.716,17.736,-0.885,-0.477,-0.199,1.127,1.24
-57.09556099100139,-0.343,-8.222,-0.073,-3.2,0.706,-3.855,-0.135,-0.381,2.608,-0.018,-0.504,9.51,-0.544,5.346,0.104,0.183,0.058,-0.673,-0.176
-112.9767164473686,0.27,-0.837,0.753,2.897,-0.578,-1.765,-1.048,-2.385,1.508,0.601,0.039,-2.119,0.074,-0.088,1.082,1.503,2.958,2.196,-0.537
-58.54547573487468,0.919,-3.014,-1.457,-36.517,-0.079,-6.23,-7.6,0.161,-0.245,-0.423,0.367,-0.528,-0.567,0.341,-0.423,0.57,1.235,2.718,1.727
-49.874170324816426,-5.271,-0.942,-21.465,2.307,1.506,0.841,-0.193,-1.906,-0.245,0.686,-0.541,2.223,0.573,-10.273,-0.496,13.256,0.005,-6.676,1.692
-58.64879993090244,-6.189,-1.49,-6.649,0.729,-0.591,1.295,-1.149,-0.461,-1.167,1.368,-0.133,5.513,-0.778,-0.592,-0.802,3.381,0.695,-3.353,-14.246
-52.940608763495746,-0.124,-0.198,-1.675,-0.964,-3.067,-0.108,-0.656,-0.275,-4.154,3.255,-0.716,-0.821,2.342,-2.561,-1.142,-1.259,-1.201,-2.918,0.441
-55.54919131644456,-6.471,0.129,-0.232,0.998,-0.047,0.562,-0.332,0.834,-6.897,-2.967,-0.559,0.776,0.068,0.127,0.473,-0.408,0.654,-0.351,1.66
-64.69763221560416,-1.026,-0.163,-44.384,-9.104,-0.557,0.609,0.841,-0.561,0.858,-4.367,-60.862,-9.055,0.208,-1.872,-1.664,0.057,-567.127,0.669,-2.974
-102.50723615282703,-2.903,-1.79,-4.292,0.055,-0.513,-0.391,-0.615,-1.13,-4.902,2.33,-1.233,-0.833,-0.698,0.238,4.353,-0.741,-0.728,-0.823,-0.191
-56.08649710619977,1.712,4.819,0.195,-1.838,1.78,0.056,0.965,4.858,1.154,1.33,-0.018,-0.237,-0.153,-0.022,3.545,0.588,1.316,8.873,1.485
-55.69,2.404,-8.164,-5.659,-1.574,16.145,0.084,-1.255,1.2,0.492,59.459,1.241,0.315,-1.68,1.313,-1.175,-1.686,0.639,-2.787,-0.059
-47.433870849451196,4.321,-0.932,-0.003,-3.537,3.614,0.142,-5.423,3.145,0.423,-0.15,0.004,0.525,-1.476,0.202,-0.073,3.812,0.589,-1.227,-1.093
-63.7683455767265,0.234,-0.129,1345.811,-0.034,0.434,7.117,-0.957,0.886,-3.812,0.51,1.082,-14.317,9.055,3.072,-0.86,-0.197,0.17,-1.491,43.239
-10.086232425524074,0.062,3.561,0.665,-3.855,0.052,6.116,-1.089,1.62,-0.267,-1.333,-9.949,-2.363,-1.158,1.047,-0.139,0.129,0.854,-5.932,0.559
-61.34832033318313,-0.629,2.222,1.039,4.223,2.739,0.421,0.074,7.653,-1.592,0.591,-0.539,-0.889,1.787,0.219,0.014,-0.112,1.446,-0.796,-0.203
-118.83551311146859,-0.322,-9.401,-0.994,-3.98,28.095,-1.885,-1.425,-10.697,-0.131,0.601,-0.055,0.417,-3.313,0.852,-0.852,-1.566,-0.306,-1.747,5.049
-71.47964850934967,-2.369,-0.045,-3.23,-0.814,0.115,-6.219,-4.568,0.024,-0.792,5.587,-1.556,-2.721,-0.523,0.118,-2.45,0.293,-1.189,0.086,-0.036
-66.80295465003387,1.526,0.117,0.031,13.758,0.699,-21.059,-0.808,-0.226,0.621,-0.176,-0.197,1.531,0.089,7.65,0.085,0.93,2.899,-1.484,0.291
-93.90696925786564,1.571,18.305,0.466,0.085,-0.295,0.481,-12.205,0.341,2.072,0.703,-6.12,3.353,-0.044,-0.181,-0.804,-1.095,-3.608,0.411,-0.089
-78.49154100838868,1.168,-1.019,0.226,0.768,-1.593,5.7,0.002,-1.257,7.57,0.841,-0.356,3.652,1.669,-0.3,0.343,-25.49,0.056,0.376,-0.128
-63.324246407319706,-13.217,0.995,0.962,1.453,4.366,-0.581,0.198,3.548,6.187,1.581,81.375,1.374,-0.531,0.227,3.183,1.197,0.233,-20.869,10.181
-78.40140494128832,0.271,1.331,-1.974,-2.724,2.369,-1.522,-3.008,0.367,-2.833,1.483,-0.889,0.316,0.407,0.027,0.496,-1.397,-0.113,0.599,-14.017
-77.48290968933627,0.282,-0.602,-7.946,1.083,-1.182,-1.264,-0.248,-0.1,0.56,-0.959,0.026,-0.39,-0.787,-0.636,-0.273,-0.582,-3.389,-0.572,0.328
-58.934234871271926,-0.693,3.386,-2.246,2.271,0.146,2.576,0.685,6.446,1.977,-0.413,-2.403,-0.975,1.927,10.975,0.01,-0.61,-1.029,-5.282,1.461
-54.98085890555369,-10.683,0.118,-4.357,2.531,1.1,-3.2,0.786,0.176,-0.401,-0.394,-2.289,-11.015,-9.913,0.087,-1.107,-2.529,0.584,-1.271,8.239
-57.15313968320081,7.988,-0.014,-1.176,-0.852,2.349,1.272,1.194,0.211,-1.287,-2.643,-0.173,1.408,-0.143,2.045,-1.679,0.55,-0.598,-0.182,7.629
-48.16045471714245,-0.598,0.919,1.175,-3.435,-27.824,-0.685,1.574,1.241,0.028,0.048,0.544,1.528,-17.333,-0.707,0.547,-4.293,0.068,0.25,0.316
-83.19435290287024,-0.25,0.105,-0.914,-7.462,-1.358,-0.214,2.024,-69.791,-0.543,-0.886,0.496,0.698,1.719,1.504,-2.438,-0.246,-0.878,-0.037,2.342
-58.702317312564354,-0.377,0.472,-5.454,0.814,0.378,-4.405,2.61,0.337,0.922,1.217,-1.993,-11.235,2.43,-1.05,-2.405,0.619,2.977,-0.271,-18.747
-102.56785910506402,-2.929,0.91,-3.953,-3.52,0.777,0.04,-27.358,-4.296,-7.548,-0.156,2.525,5.892,-36.263,0.278,-0.27,1.125,0.884,9.293,2.351
-69.42681249715707,-0.088,-0.716,1.378,-0.679,4.905,2.314,2.833,1.012,4.224,0.243,1.127,-9.658,-0.606,2.346,1.788,2.463,-0.222,-1.383,1.78
-78.83099853117531,0.015,0.329,-2.288,2.002,-0.322,-1.564,-0.96,6.022,-0.482,-1.207,-0.119,-1.769,4.68,1.465,3.273,18.718,-0.461,4.125,2.813
-60.07528168282596,3.185,2.773,-2.671,0.603,-14.597,-1.416,-0.931,-1.739,-2.428,-1.886,0.584,-9.856,-1.156,0.157,0.256,1.078,-2.663,-0.819,-0.844
-47.0285944103554,0.572,-0.328,-0.592,-3.699,1.045,0.55,0.033,-3.39,-1.227,0.049,1.432,-2.31,-0.92,3.097,-1.153,-0.219,-0.549,-0.762,-2.041
-9.733813793863424,-2.04,-0.099,0.317,23.865,-1.036,-1.386,-15.074,-0.925,1.822,0.219,0.769,0.181,-1.152,4.685,-0.49,-4.736,-0.711,1.105,-109.42
43.718114586754645,-1.696,-0.083,-0.095,-0.389,1.934,2.815,-0.72,-0.225,-0.818,0.439,-0.637,-0.34,1.508,-1.009,-6.444,0.651,10.959,-0.699,-1.439
-49.77769828933584,2.323,2.085,0.27,7.236,-6.135,-0.735,-11.422,5.95,1.274,3.698,0.743,-2.28,-6.972,-0.855,1.854,3.188,-1.003,-5.54,0.14
-60.343953069533114,0.172,-0.341,-0.56,-0.356,2.207,1.642,1.049,0.124,-0.164,2.617,-0.351,0.35,0.452,0.421,-2.095,5.162,-0.478,3.276,2.43
-25.011332922850173,-17.353,2.536,8.319,-6.394,-0.9,1.206,-4.622,-1.458,-1.874,0.035,-0.929,-0.427,0.447,-0.254,3.289,7.553,4.653,-0.559,-1.793
-56.12150100964916,0.528,1.603,-0.707,7.619,-3.475,-0.424,0.793,0.061,0.372,0.679,-11.469,5.192,-0.674,23.092,-0.262,0.659,-15.965,0.484,0.318
41.388,-32509.473,0.5,-3.78,1.981,-0.243,-0.393,0.381,-170.897,0.334,2.27,-1.078,0.36,100.518,-0.936,-0.444,0.929,0.161,-0.424,-1.794
-35.345197794845625,0.623,6.649,-1.985,-30.676,1.136,-0.659,-11.011,-4.232,0.252,11.42,0.277,0.292,2.711,5.115,1.476,-2.183,-0.236,-0.445,0.149
-70.26077517577615,-0.23,-1.915,5.412,-0.992,-0.091,0.146,2.156,-0.272,0.253,-0.867,-0.269,0.171,2.376,0.375,-0.672,0.452,-1.536,0.278,0.59
-39.11436502838677,-1.007,1.119,-27.11,-27.376,-65.222,0.049,-6.697,-3.348,-0.119,-0.238,-0.503,-4.625,2.93,-1.711,-0.649,-1.686,-0.18,0.259,-5.212
-44.80114322630436,0.725,0.813,-0.945,-2.536,-3.831,0.573,0.073,1.232,0.36,1.162,2.129,4.673,-1.57,-0.842,-0.518,-1.193,-2.874,-1.167,-1.858
-61.885354213955125,-3.914,0.677,-0.069,-1.862,-8.006,0.055,-0.67,0.6,-1.37,7.97,-1.15,2.248,-0.341,0.419,-0.789,-0.008,0.554,-0.849,-3.508
-55.644413705975886,-0.869,0.853,-0.46,0.882,-1.237,-0.356,-0.225,1.495,-3.304,-1.76,0.764,-0.476,-0.344,3.587,-0.495,-1.695,-0.686,0.542,-0.955
-74.46984431787597,-0.095,-0.11,0.91,0.068,-7.299,3.323,-0.267,2.179,0.83,-1.524,2.011,-0.761,3.522,0.658,0.081,0.805,-3.99,-2.935,-5.331
-31.229799928990477,0.99,0.526,-0.406,4.028,-2.933,-0.186,1.043,0.646,-2.632,3.716,-0.832,0.353,0.149,0.808,0.098,1.387,-0.595,-1.866,-1.804
-70.01625760370415,2.218,-2.81,-1.547,-0.475,1.127,-0.225,0.788,6.242,-1.185,1.878,2.965,-1.456,-0.086,-0.08,-0.71,-0.901,22.421,-2.33,-24.356
-28.06105175579562,0.884,-0.624,-1.378,-1.458,9.214,2.37,-2.011,-4.837,-1.908,-0.293,-0.139,-0.153,2.437,3.037,-2.026,-1.075,7.544,1.095,-0.031
-98.1498014440736,-0.382,25.37,0.742,-0.216,1.227,0.521,0.473,3.032,1.354,-0.146,-1.196,8.729,-0.026,2.199,1111.396,-3.478,-0.007,-0.082,-21.702
-84.50038796025399,1.548,-4.6,-0.819,2.058,0.009,0.035,-0.992,3.48,-1.406,-3.397,-1.93,-0.738,-2.14,10.289,-4.316,0.405,-29.804,0.241,-2.016
-44.08174871339228,1.011,-0.855,-1.05,-4.151,9.62,0.84,0.394,1.424,-0.481,0.449,-1.173,0.691,0.985,-2.578,1.693,3.955,0.218,4.494,1.86
-37.589677921523624,1.399,0.93,2.984,-1.208,0.61,0.213,-0.534,-1.202,-0.227,4.705,-0.651,-1.306,-2.826,0.103,0.067,1.429,1.547,-0.258,-0.371
-38.07269464246705,-0.201,10.429,-0.063,0.347,-5.877,1.773,-0.372,-2.128,0.998,-1.332,-5.456,6.343,-0.523,-1.35,-26.679,2.063,-0.377,6.326,-7.334
-32.26923273357081,1.366,-2.156,-0.666,0.532,-0.514,5.41,-11.513,8.577,-2.738,0.06,-2.219,-5.905,0.199,-1.241,0.442,-0.309,0.23,0.287,2.946
-53.8583703760311,-0.247,-16.021,-2.027,6.629,0.821,-5.725,1.585,7.602,1.095,-0.26,0.337,21.201,0.807,0.391,1.797,-0.139,-0.788,-16.553,27.263
-72.8462209554846,0.969,0.698,-0.05,-1.45,1.092,1.451,1.923,-0.47,0.17,-7.449,-1.709,-0.095,0.731,0.252,-0.339,-1.477,1.046,0.164,-0.968
-23.176287906466516,1.851,-21.349,0.093,-2.012,-1.419,0.793,0.823,25.179,0.243,-3.489,2.423,0.845,-0.978,-0.643,0.187,-0.798,-0.584,-0.507,1.42
-71.05107199995416,-1.263,10.787,-2.839,-0.219,-0.245,8.28,1.226,0.812,2.749,-2.432,0.342,-0.139,-0.711,0.782,1.904,-1.129,0.071,-2.137,-0.722
-39.79407707796284,-27.755,-1.537,3.586,7.704,-7.808,0.38,-0.785,-0.071,-19.351,3.462,0.975,-0.9,-0.345,0.646,-0.147,-0.63,-2.635,0.089,5.774
-75.43392120130368,-0.271,-0.241,0.684,2.18,0.567,0.298,3.31,-2.243,0.801,13.565,-1.161,-1.174,-35.429,0.109,-6.207,1.164,1.339,-0.278,-4.167
-62.214798871331,0.655,-0.005,0.509,1.269,-0.126,-0.897,-2.41,0.576,-5.352,0.258,0.005,4.016,-0.672,0.228,0.113,0.146,-0.563,3.91,1.018
-48.8817692786112,-1.195,7.691,2.271,-1.262,4.481,1.128,-0.399,-1.542,-16.288,0.254,2.107,0.051,0.793,0.631,0.503,0.119,1.647,0.695,0.245
-95.2127813044665,-0.101,-2.302,1.155,0.931,9.448,-0.532,-0.019,-1.103,-0.678,3.124,-0.458,1.668,1.334,-1.175,23.146,-1.415,1.778,-5.171,-2.775
-55.434525830241014,29.49,0.573,28.21,0.954,-0.435,0.608,1.723,-0.345,-0.481,0.032,0.104,-0.074,0.926,0.113,3.989,-0.935,-0.909,0.312,3.577
-39.12842730696832,0.661,1.963,-1.595,-11.987,-0.159,0.373,1.014,-0.598,-1.577,1.272,0.325,-0.521,6.459,0.75,-3.054,-0.863,-0.612,-1.88,-0.942
-64.21183546672727,0.695,-0.206,-5.914,6.03,-0.497,0.067,0.89,1.817,0.51,-1.66,1.206,5.325,0.4,3.77,1.99,-16.246,-12.974,1.679,-0.509
-55.78610274830606,0.319,0.676,-0.201,0.208,5.189,-2.251,-0.965,-1.635,-0.289,0.312,-2.446,-0.022,-0.689,-0.834,1.018,-1.815,-16.365,0.881,-0.63
-47.36210040357895,-0.379,-13.704,15.1,-4.514,10.649,1.536,-0.449,-8.115,0.526,-2.824,-0.236,5.636,9.036,0.919,-0.153,1.821,-0.017,-0.163,0.13
-55.2648977434995,-0.113,-1.701,-1.885,-0.474,-0.441,2.755,-6.226,-0.137,-0.178,0.229,-12.261,-15.584,17.123,0.339,0.507,1.158,-0.048,-0.483,0.061
25.270938045830423,86.203,-10.032,-0.344,-0.987,-0.734,-3.959,-0.479,-0.663,0.833,0.119,-0.051,-0.542,-2.741,1.874,-0.03,-0.622,-0.049,-3.665,0.98
-64.32266984996326,0.786,-0.321,0.785,-0.151,-0.44,-0.077,-5.909,1.111,-0.773,-1.142,-0.401,-2.536,1.59,-4.894,-3.346,0.924,-0.404,-0.27,-1.247
-41.558429771809664,0.422,-0.325,0.897,-2.62,1.236,0.035,-0.22,0.278,0.482,2.108,-0.287,-0.219,-0.924,0.045,-0.637,-4.459,-0.796,0.019,-0.08
-40.881867786056496,6.209,0.43,3.306,-6.715,-0.698,0.793,0.077,2.013,0.685,-195.823,1.095,-2.09,0.41,1.114,3.813,-7.306,-0.434,2.143,0.239
-49.167289132356444,-0.228,4.405,-0.722,-1.144,0.586,0.866,10.634,-0.474,-4.219,-0.113,-5.382,-1.034,1.367,-1.122,4.828,-0.105,2.121,0.663,-2.238
-40.955380923704084,2.276,-2.153,-0.579,-0.011,1.633,-0.465,0.035,-0.577,1.249,11.056,-4.4,0.577,-0.794,-2.692,2.704,0.149,2.466,0.464,-0.242
-38.51707409042329,0.464,-10.973,-1.375,0.517,-2.266,-0.509,-7.264,4.592,0.234,-1.41,1.378,-0.182,19.941,3.052,6.405,4.037,-1.053,0.579,-0.621
-28.94823528148626,2.41,0.878,-0.907,-1.312,-2.23,2.257,1.419,-0.997,0.359,0.032,-0.562,2.412,1.504,-0.709,-0.249,0.333,-1.946,-0.223,2.929
-77.10833005973888,-0.561,0.693,-2.175,-0.138,6.178,-3.215,-5.642,1.256,0.648,0.111,-3.96,9.412,1.356,-2.584,-2.341,-0.391,0.478,-0.312,-0.054
-63.941052508727125,10.745,1.079,-1.902,0.318,-0.577,0.288,-3.324,9.769,0.454,4.245,3.344,-0.712,0.284,-1.802,1.503,-0.086,-1.387,0.589,3.041
7.998740957360309,0.245,0.511,-1.074,-1.423,-1.605,0.977,13.189,2.749,2.622,0.205,-35.862,0.073,0.422,-2.847,-1.038,-0.471,0.718,1.272,0.579
0.46066736320304646,-1.602,-0.743,-33.129,-1.044,2.244,0.139,1.478,-0.427,-1.099,-1.592,-1.454,2.077,1.902,-4.414,0.118,-0.726,3.756,0.351,0.29
-26.689148260413972,1.872,0.634,-0.255,0.782,-4.356,1.032,-1.743,-1.712,-0.069,-17.879,0.206,-0.909,-2.522,-0.695,-1.112,-0.011,0.103,0.148,-0.498
-84.58,-2.007,12.311,1.611,-4.115,3.091,0.401,0.282,0.303,2.448,0.554,-3.139,-6.869,-0.35,-284.786,0.202,1.399,-0.176,0.152,0.523
-60.62427850069228,-0.018,-0.129,-4.042,0.106,-2.574,-0.892,-0.736,8.522,-0.258,0.972,162.845,-2.028,-0.225,0.54,-1.328,-1.105,-1.41,-2.989,-1.717
